id_ticket,categoria,subcategoria,inicio_falla,cierre_falla,tiempo_total,tg_region,direccion,abierto_por,fecha_asignacion,equipo_asignado,grupo_asignado,agente_asignado,descripcion,tipo_de_problema,tipo_de_producto,inicio_afectacion,fin_afectacion,desc_falla,severidad,tg_cantidad_dslam,tg_severidad,grupo_que_resolvio,cerrado_por,codigo_de_resolucion,res_anal_code,estatus_del_ticket,tiempo_de_cierre,resolucion,tg_cant_clientes_afectados,tg_cantidad_celdas,tipo,falla_de_fibra_óptica,reparación_principal_fo,reparación_específica_fo
F5695571,MOVIL,BTS,2024-08-30 14:57:08,2024-09-02 09:48:48,66.86,METROPOLITANA,WG1096_COL_LAGO_AZUL,tmipuser,2024-09-02 07:37:48,GT - F.O MOVIL,WO - ERICSSON,walfred.rubi,"RADIOBASE_HUAWEI .""COL_LAGO_AZUL_ID_WG1096""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,30/08/2024 14:33:32,2024-09-02 09:48:47,"ManagedObject: RADIOBASE_HUAWEI .""COL_LAGO_AZUL_ID_WG1096""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTGDV3R,  ---SITIO FUERA POR TRANSMISION WG1096 CRITICIDAD BAJO",Critica,0,2,GT - F.O MOVIL,arango.ruben,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-02,"GILMAR HERNANDEZ INDICA SE REALIZA UN EMPALME CON FUSION DE 12 HILOS JALANDO RESERVA DE AMBOS EXTREMOS BACKBONE, LATITUD 14.490380 LONGITUD -90.585252 CODIGO DE CIERRE 2 2.3 VALIDA FERNANDO AGUILAR DE",0,1.0,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.3 INTERVENCION A MUFA O CIERRE FO EXISTENTE SUBMARINO
F5695586,TRANSMISION,DWDM,2024-08-30 15:07:39,2024-08-31 09:39:13,18.53,ORIENTE,LOS AMATES UR,tmipuser,2024-08-30 15:17:59,FRONT OFFICE,WO - CLAROFIBRAOPTICA,jonatan.escobar,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Los Amates | Puerto: 0-Zacapa/Puerto Barrios-6-11AST2-2(RM2/TM2-Dir Puerto Barrios)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.202 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: IAMAGTAM,CAIDA TOTAL,DWDM SIN PROTECCION,30/08/2024 15:03:32,2024-08-31 09:39:10,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Los Amates | Puerto: 0-Zacapa/Puerto Barrios-6-11AST2-2(RM2/TM2-Dir Puerto Barrios)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.202 Causa Probable: OSC_LOS is declared if the input power is l,Critica,0,2,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-08-31,KENNET BROW INDICA QUE SE CORRE RESERVA DE 30 METROS  SE INSTALA MUFA RECICLADA CON 48 EMPALMES   VALIDA BYRON QUEME  DE BO TX   TRAMO LOS AMATES - PUERTO BARRIOS,1,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5695791,MOVIL,BTS,2024-08-30 17:09:21,2024-08-31 16:26:58,23.29,ORIENTE,WG3618_JUYAMA,tmipuser,2024-08-30 17:21:51,FRONT OFFICE,DESCONOCIDO,roger.funes,"RADIOBASE_HUAWEI .""WG3618_JUYAMA_ID_WG3618""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,30/08/2024 16:40:19,2024-08-31 11:46:13,"ManagedObject: RADIOBASE_HUAWEI .""WG3618_JUYAMA_ID_WG3618""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTGDV4R,  ---SITIO FUERA POR TRANSMISION WG3618 CRITICIDAD CRITICO_VIP",Critica,0,2,FRONT OFFICE,miguel.rosales,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-08-31,"KENNET BROW   INDICA QUE SE ATIENDE ROBO DE 3 POSTES Y CABLE DAÑADO POR ARMA BLANCA , SE CORREN 30 METROS DE CABLE  Y SE INSTALA MUFA RECICLADA CON 12 FUCIONES  JUYAMA - PLAYITAS",0,1.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5695850,MOVIL,BTS,2024-08-30 17:57:49,2024-08-31 10:12:07,16.24,ORIENTE,WG3569_LAS_VINAS,tmipuser,2024-08-30 18:19:26,FRONT OFFICE,DESCONOCIDO,bryan.sutuj,"RADIOBASE_HUAWEI .""WG3569_LAS_VINAS_ID_WG3569""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,30/08/2024 17:36:31,2024-08-31 10:12:06,"ManagedObject: RADIOBASE_HUAWEI .""WG3569_LAS_VINAS_ID_WG3569""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTGDV4R,  ---SITIO FUERA POR TRANSMISION WG3569 CRITICIDAD CRITICO_VIP",Critica,0,2,FRONT OFFICE,miguel.rosales,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-08-31,SE TENIA UNA MUFA QUE SE DAÑO POR INSECTOS A 14 KM SE REHIZO EL EMPALME- INFORMA FRANCISCO TORRES. GUSTAVO VILLEDA DE FRONT OFFICE VALIDA TRAMO AMATES - LAS VINAS UM LONGITUD -89.049429 LATITUD: 15.24,0,1.0,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN
F5696288,TRANSMISION,FIBRA OPTICA,2024-08-31 02:11:09,2024-08-31 14:07:14,11.93,OCCIDENTE,SAN ANTONIO SUCHITEPEQUEZ UR,tmipuser,2024-08-31 11:09:00,FRONT OFFICE,DESCONOCIDO,marlon.martinez,"INC_100MS_NE .gt.tx.MSANGTSAHM0_S24 RESOURCE ""Section 01/SM16/ETIQ/MSANGTSAHM0_S24-1  STM_16_PORT_O-7-1""",CAIDA TOTAL,CORTE DE FIBRA,31/08/2024 02:10:14,2024-08-31 14:07:06,"ManagedObject: INC_100MS_NE .gt.tx.MSANGTSAHM0_S24 RESOURCE ""Section 01/SM16/ETIQ/MSANGTSAHM0_S24-1  STM_16_PORT_O-7-1""
AddText: Section 01/SM16/ETIQ/MSANGTSAHM0_S24-1 STM_16_PORT_O-7-1",Media,0,2,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-08-31,FALLAS NO.: F5696288 TAREA DE FO F5696288-002 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA: UR TIQUISATE - RÍO BRAVO LATITUD DE CORTE DE F. O: 14.386275 LONGITUD DE CORTE DE F.O: -91.343335 REPARACIÓN PRINC,1,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5696386,TRANSMISION,FIBRA OPTICA,2024-08-31 06:05:44,2024-08-31 14:00:03,7.91,ORIENTE,CHIQUIMULA UR,tmipuser,2024-08-31 06:18:28,FRONT OFFICE,WO - CLAROFIBRAOPTICA,marcos.balsells,"RMDOMAIN .Alcatel_1354_General PATH ""01/SM16/JUTIAPA/CHIQUIMULA_A45""",CAIDA TOTAL,CORTE DE FIBRA,31/08/2024 06:04:09,2024-08-31 13:59:36,"ManagedObject: RMDOMAIN .Alcatel_1354_General PATH ""01/SM16/JUTIAPA/CHIQUIMULA_A45""
AddText: |{RMServiceState=inService|RMObjectType=physicallink}|Media Failure|01/SM16/JUTIAPA/CHIQUIMULA_A45||{}|notAck|1 message=ALARM_NOTIF[notificationType=alarmRaise|currentAlarmId=8652283|friendlyName=01/SM16/JUT",Media,0,2,FRONT OFFICE,josep.aguilare,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-08-31,ELIO ALDANA INDICA QUE SE LOCALIZA DAÑO A 36500 METROS DE CHIQUIMULA HACIA JUTIAPA DAÑO POR ROEDOR Y SE CORRE RESERVA 300 METROS Y SE INSTALA UNA MUFA 450 CON 24 FUSIONES CONFIRMA SERVICIOS OPERATIVOS,1,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.5 INSTALACION DE CABLE FO AEREO FIG 8, DE 72 FO"
F5696481,MOVIL,BTS,2024-08-31 07:59:47,2024-08-31 16:45:26,8.76,METROPOLITANA,RUSTRIAN VILLA CANALES CELDA,iboy.victor,2024-08-31 09:36:16,FRONT OFFICE,DESCONOCIDO,juan.donis,"GUATEMALA SITIO 2GY3G FUERA POR TRANSMISION, WG2761: SSITIO:WG2761_RUSTRIAN_VILLA_CANALES_:ESITIO ._",CAIDA TOTAL,BTS  CON FALLA,31/08/2024 07:59:45,2024-08-31 16:45:19,"GUATEMALA SITIO 2GY3G FUERA POR TRANSMISION, WG2761: SSITIO:WG2761_RUSTRIAN_VILLA_CANALES_:ESITIO ._",Alta,0,2,FRONT OFFICE,miguel.rosales,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-08-31,"GILMAR HERNANDEZ INDICA QUE SE INSTALA 150 METROS DE CABLE DE 12 HILOS , SE REALIZAN 2 EMPALMES  Y 2 CIERRES , ATENDIO JOSE LUIS HERNANDEZ  , ADOLFO MEDINA , SELÑVIN BARRIOS , CRECENCIO CANAUI Y JOEL",0,1.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5696495,MOVIL,BTS,2024-08-31 08:17:14,2024-08-31 16:41:50,8.41,OCCIDENTE,TOCACHE CELDA,iboy.victor,2024-08-31 08:43:48,FRONT OFFICE,WO - CLAROFIBRAOPTICA,juan.donis,"GUATEMALA ---NODEB 3G FUERA, WG4793: SSITIO:WG4793_TOCACHE_:ESITIO ._",CAIDA TOTAL,BTS  CON FALLA,31/08/2024 08:17:12,2024-08-31 16:41:47,"GUATEMALA ---NODEB 3G FUERA, WG4793: SSITIO:WG4793_TOCACHE_:ESITIO ._",Alta,0,2,FRONT OFFICE,miguel.rosales,TRABAJOS DE TERCEROS,ADMINISTRATIVO,closed,2024-08-31,FALLAS NO.: F5696495 TAREA DE FO 5696495-002 TIPO DE FALLA: ÚLTIMA MILLA TRAMO DE FIBRA: SAN PABLO - TOCACHE LATITUD DE CORTE DE F. O: 14.9502770 LONGITUD DE CORTE DE F.O: -91.9770260 REPARACIÓN PRINC,0,1.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5697713,TRANSMISION,FIBRA OPTICA,2024-09-01 02:28:25,2024-09-01 15:44:06,13.26,METROPOLITANA,MOLINO DE LAS FLORES UR,tmipuser,2024-09-01 07:33:03,FRONT OFFICE,DESCONOCIDO,jonatan.escobar,"RMDOMAIN .Alcatel_1354_General PATH ""01/SM04/GMIXGTMFN1T1H6N1/GMIXGTMVN1T1H4NE_A11""",CAIDA TOTAL,CORTE DE FIBRA,01/09/2024 02:25:19,2024-09-01 12:57:05,"ManagedObject: RMDOMAIN .Alcatel_1354_General PATH ""01/SM04/GMIXGTMFN1T1H6N1/GMIXGTMVN1T1H4NE_A11""
AddText: |{RMServiceState=inService|RMObjectType=physicallink}|Media Failure|01/SM04/GMIXGTMFN1T1H6N1/GMIXGTMVN1T1H4NE_A11||{}|notAck|1 message=ALARM_NOTIF[notificationType=alarmRaise|currentAlarmId=86",Critica,0,2,FRONT OFFICE,sergior.portillo,ROEDORES O INSECTOS,FIBRA OPTICA,closed,2024-09-01,INFORMA JOSE LUIS HERNANDEZ QUE SE REALIZA FUCION DE 2 FIBRAS CORTE DEBIDO A INSECTOS CONFIRMA FERNANDO MUY,1,0.0,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.2 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN
F5698234,CONMUTACION,IMS_ACCESO,2024-09-01 11:28:24,2024-09-01 18:28:55,7.01,ORIENTE,SANTO TOMAS DE CASTILLA UR,joser.marroquin,2024-09-01 11:37:56,FRONT OFFICE,DESCONOCIDO,marioa.hernandez,M02_IPBAGTST_OLT_STO_TOMAS_DE_CASTILLA CONTAMOS CON INGRESOS DE RECLAMOS EL DÍA DE HOY.,CAIDA PARCIAL,INCIDENTE CONMUTACION,01/09/2024 11:28:23,2024-09-01 17:32:58,"M02_IPBAGTST_OLT_STO_TOMAS_DE_CASTILLA CONTAMOS CON INGRESOS DE RECLAMOS EL DÍA DE HOY.

TIPO DE SERVICIO 	LINEA FIJA	FACTURA CON	QUEJA GENERADA 	PROBLEMA QUE REPORTA CLIENTE 	NODO/DSLAM/GPON REPORTADO /CENTRAL
GPON	77558347	4137170	11614008	EN TODOS LOS SERVICIOS	M02_IPBAGTST_OLT_STO_TOMAS_DE_CASTI",Alta,0,2,FRONT OFFICE,joser.marroquin,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-01,F5698234 TAREA DE FO: TIPO DE FALLA: BACKBONE TRAMO DE FIBRA: UR SANTO TOMAS- RED GPON LATITUD DE CORTE DE F. O: 15.68.87 LONGITUD DE CORTE DE F.O: -88.61.52 REPARACIÓN PRINCIPAL DE F.O.: 3 REPARACIÓN,1,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5698792,DATOS,SWITCH,2024-09-01 19:16:23,2024-09-02 00:46:07,5.5,CENTRAL,OJO DE AGUA TIA MARIA CELDA,tmipuser,2024-09-01 19:40:26,GT - F.O MOVIL,WO - UFINET,marcos.balsells,Guatemala || JPASGTOAN1D1A03A121BM1 || =InterfaceDown || 50|100GE0/2/0 || down ||  ||  || OJO DE AGUA TIA MARIA CELDA || 10.87.2.173,CAIDA PARCIAL,PUERTO FUERA DE SERVICIO,01/09/2024 19:06:18,2024-09-02 00:05:29,"Guatemala || JPASGTOAN1D1A03A121BM1 || =InterfaceDown || 50|100GE0/2/0 || down ||  ||  || OJO DE AGUA TIA MARIA CELDA || 10.87.2.173

JMOYGTMON1D1C02A341BM1_10.87.2.174_50G_FO, omkState down
           ::::RAW DATA::::
            omkId = 66d50fe6b42359513d2f27ed
            omkTime = 1725239178",Critica,0,2,GT - F.O MOVIL,diego.taguite,REPOSICION DE TRAMO DE FIBRA OPTICA POR ROBO,FIBRA OPTICA,closed,2024-09-02,DANILO PEREZ INDICA PERSONAL DE UFINET TERMINA TRABAJOS DE REPARACION VALIDA SANTOS BATEN DE BO IP OPERATIVO Y SIN ALARMAS,0,1.0,ACCESO,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB
F5698896,DATOS,ROUTER,2024-09-01 20:39:55,2024-09-02 08:05:24,11.42,ORIENTE,NINO PERDIDO CELDA,tmipuser,2024-09-01 20:45:23,FRONT OFFICE,DESCONOCIDO,marcos.balsells,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: BSALGTNPN1W1A01A02ENM1 | Puerto: GigabitEthernet0/2/2 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,01/09/2024 20:17:22,2024-09-02 08:05:23,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: BSALGTNPN1W1A01A02ENM1 | Puerto: GigabitEthernet0/2/2 Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.72.49.175
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemoni",Critica,0,2,FRONT OFFICE,alexanderf.lopez,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2024-09-02,"INFORMA DIETER LEAL QUE SE REAHICIERON FUSIONES EN EL ODF EN SITIO CHILASCO, EL CUAL PRESENTABA DAÑO POR ROEDORES. SOLICITA CIERRE DE WO.",1,0.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5700790,TRANSMISION,DWDM,2024-09-02 21:46:29,2024-09-03 18:58:31,21.2,ORIENTE,RIO HONDO UR,tmipuser,2024-09-03 10:04:00,FRONT OFFICE,WO - UFINET,yensis.calgua,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: Rio Hondo | Puerto: 0-Shelf0-1-F1ST2-1(RM1/TM1 Hacia Zacapa)-OSC:1 Tipo de Equipo: OptiX OSN 1800 - Direccion IP: -- Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: ZRHOGTRH,CAIDA TOTAL,DWDM SIN PROTECCION,02/09/2024 21:45:18,2024-09-03 18:02:49,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: Rio Hondo | Puerto: 0-Shelf0-1-F1ST2-1(RM1/TM1 Hacia Zacapa)-OSC:1 Tipo de Equipo: OptiX OSN 1800 - Direccion IP: -- Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Des,Critica,7,2,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-03,03/09/2024 05:43 PM ESTIMADO VALIDAR ESTADO DE SU SERVICIO CAUSA EVENTO POR MORDEDURA DE ROEDOR RATAS EN SEDE DEL CLIENTE SOLUCIÓN SE INSTALO CAJA DE EMPALME EN UNO DE LOS POZOS  SE VALIDA EN  CONFERE,120,14.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5700959,MOVIL,BTS,2024-09-03 01:02:36,2024-09-03 18:31:39,17.48,OCCIDENTE,WG2596_NUEVO_OCUBILA,tmipuser,2024-09-03 01:31:36,GT - F.O MOVIL,DESCONOCIDO,marioa.hernandez,"RADIOBASE_HUAWEI .""NUEVO_OCUBILA_ID_WG2596""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,03/09/2024 00:41:49,2024-09-03 18:31:32,"ManagedObject: RADIOBASE_HUAWEI .""NUEVO_OCUBILA_ID_WG2596""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTVLL2R,  ---SITIO FUERA POR TRANSMISION WG2596 CRITICIDAD BAJO",Critica,0,2,GT - F.O MOVIL,gustavo.quezada,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-03,VICTOR MENDEZ  INDICA QUE SE CONTO CON DAÑO EN POZO EXISTENTE PROBOCADO POR RUEDORES SE  RE HACE CAJA DE EMPALMES DEJANDO SITIO OPERATIVO TRAMO AFECTADO NUEVO_OCUBILA HACIA CHANTLA UR,0,1.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5701672,MOVIL,BTS,2024-09-03 11:33:22,2024-09-03 18:42:32,7.15,OCCIDENTE,WG5773_BUENOS_AIRES_MC,tmipuser,2024-09-03 18:42:10,GT - F.O MOVIL,DESCONOCIDO,diego.quiroa,"RADIOBASE_HUAWEI .""BUENOS_AIRES_MC_ID_WG5773""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,03/09/2024 11:18:20,2024-09-03 18:42:31,"ManagedObject: RADIOBASE_HUAWEI .""BUENOS_AIRES_MC_ID_WG5773""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTVLL2R,  ---SITIO FUERA POR TRANSMISION WG5773 CRITICIDAD BAJO",Critica,0,2,GT - F.O MOVIL,gustavo.quezada,F5701672,FIBRA OPTICA,closed,2024-09-03,VICTOR MENDEZ  INDICA QUE SE CONTO CON DAÑO EN POZO EXISTENTE PROBOCADO POR RUEDORES SE  RE HACE CAJA DE EMPALMES DEJANDO SITIO OPERATIVO  VALIDA  BYRON RODRIGUEZ DE BO IP ULTIMA MILLA LATITUD DEL COR,0,1.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5702002,TRANSMISION,DWDM,2024-09-03 14:15:34,2024-09-04 05:47:29,15.53,CENTRAL,CERRO ALUX REPETIDOR,fernando.muy,2024-09-03 20:44:31,FRONT OFFICE,DESCONOCIDO,mynor.adqui,CERRO ALUX_AGUILAR BATRES || ZTE DWDM XT || HAY CORTE DE FIBRA,ENLACE FUERA DE GESTION,CORTE DE FIBRA,03/09/2024 14:15:01,2024-09-04 05:47:27,CERRO ALUX_AGUILAR BATRES || ZTE DWDM XT || HAY CORTE DE FIBRA,Alta,0,Falla con Afectación,FRONT OFFICE,bernie.cubur,DESASTRE NATURAL,FIBRA OPTICA,closed,2024-09-04,FIBRA OPTICA FALLAS NO.: 5702002 TAREA FO 5702002-00 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA: DWDM ZTE AGUILAR BATRES - CERRO ALUX LATITUD DE CORTE DE F. O:  14.605780 LONGITUD DE CORTE DE F.O: -906421,1,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5702026,TRANSMISION,DWDM,2024-09-03 14:29:45,2024-09-03 18:07:33,3.63,CENTRAL,ESCUINTLA UR,tmipuser,2024-09-03 15:27:18,FRONT OFFICE,DESCONOCIDO,bryan.sutuj,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Escuintla | Puerto: 1-Taxisco/Guarda Viejo-15-11AST2-1(RM1/TM1-Dir Taxisco ENLACE FRONTERIZO CRITICO)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.172 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: EESCGTES,CAIDA TOTAL,DWDM SIN PROTECCION,03/09/2024 14:21:42,2024-09-03 17:23:18,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Escuintla | Puerto: 1-Taxisco/Guarda Viejo-15-11AST2-1(RM1/TM1-Dir Taxisco ENLACE FRONTERIZO CRITICO)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.172 Causa Probable: OSC_LOS is declared if th,Critica,0,2,FRONT OFFICE,joser.marroquin,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-03,FALLAS NO.: 5702026 TAREA FO 5702026-003 TAREA EN ETA TIPO DE FALLA: BACKBONE TRAMO DE FIBRA: DWDM ESCUINTLA- TAXISCO LATITUD DE CORTE DE F. O:  14.0972887 LONGITUD DE CORTE DE F.O: -90.5971395 REPARA,1,0.0,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN
F5702256,DATOS,ROUTER,2024-09-03 16:47:42,2024-09-04 10:12:37,17.42,ORIENTE,CRUCE A LACHUA CELDA,tmipuser,2024-09-03 17:27:48,FRONT OFFICE,WO - CLAROFIBRAOPTICA,roger.funes,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: VFBCGTCAN1W1A01A06ENM1 | Puerto: 25GE0/2/21 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,03/09/2024 16:35:04,2024-09-04 10:12:36,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: VFBCGTCAN1W1A01A06ENM1 | Puerto: 25GE0/2/21 Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.72.49.99
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonico: VFBCGTC",Critica,0,2,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-04,"PROPIETARIO DE FINCA NO QUIERE LA FO EN SU PROPIEDAD, CONFIRMA QUE ES LA SEGUNDA VEZ QUE ROMPEN FO POR LO QUE SE REDIRIGIDIO FUERA DE FINCA, SIN EMBARGO DE LOS DOS LADOS DE CARRETERA EN SU PROPIEDAD.",1,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5702707,MOVIL,BTS,2024-09-04 00:41:02,2024-09-04 10:05:13,9.4,CENTRAL,WG3156_RIO_MIRAMUNDO,tmipuser,2024-09-04 00:53:01,FRONT OFFICE,DESCONOCIDO,mynor.adqui,"RADIOBASE_HUAWEI .""RIO_MIRAMUNDO_ID_WG3156""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,04/09/2024 00:25:39,2024-09-04 09:33:36,"ManagedObject: RADIOBASE_HUAWEI .""RIO_MIRAMUNDO_ID_WG3156""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTCEN3R,  ---SITIO FUERA POR TRANSMISION WG3156 CRITICIDAD CRITICO_VIP",Critica,0,2,FRONT OFFICE,sergior.portillo,ROEDORES O INSECTOS,FIBRA OPTICA,closed,2024-09-04,"INFORMA JUAN LUIS CARDONA QUE SE ENCONTRO DAÑO POR ROEDORES EN ODF, SE PROCEDIO A REHACER FUSIONES QUEDANDO SITIO OPERATIVO Y  SIN ALARMAS SOLICITA CIERRE DE WO. INDICA QUE CONFIRMA CON PERSONAL DE BO",0,1.0,ULTIMA MILLA,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.1 EMPALME O FUSION POR HILO DE FO EN DISTRIBUIDOR OPTICO
