recid,NUMERO,TAREA,CATEGORY,SUBCATEGORY,COMPANY,INICIO_FALLA,CIERRE_FALLA,TIEMPO_TOTAL,COUNTRY,TG_REGION,LOCATION_FULL_NAME,OPENED_BY,ASSIGN_DATE,ASSIGNMENT,ASSIGN_DEPT,GRUPO_ASIGNACION,ASSIGNED_TO,BRIEF_DESCRIPTION,PROBLEM_TYPE,PRODUCT_TYPE,INICIO_AFECTACION,FIN_AFECTACION,DESC_FALLA,SEVERITY,TG_CANTIDAD_DSLAM,TG_SEVERIDAD,PROBLEM_STATUS,RESOLVED_GROUP,CLOSED_BY,RESOLUTION_CODE,RES_ANAL_CODE,STATUS,TG_CLIENTEEMPRESARIAL,NOMBRE_WO,INICIO_WO,FIN_WO,CLOSE_TIME,RESOLUCION,TG_CANT_CLIENTES_AFECTADOS,TG_CANTIDAD_CELDAS,Latitud_del_corte_de_FO,Longitud_del_corte_de_FO,Tipo,Falla_de_Fibra_Óptica,Reparación_Principal_FO,Reparación_específica_FO,Tramo_de_FO,Tramo_sin_Documentar
1512,F5821925,F5821925-003,MOVIL,BTS,TELGUA,23/11/2024 08:16:00,23/11/2024 16:42:38,8.44,Guatemala,CENTRAL,WG3485_FINCA_SANTA_RITA,tmipuser,23/11/2024 09:54:48,FRONT OFFICE,WO - CCR GT,,yensis.calgua,"RADIOBASE_HUAWEI .""FINCA_SANTA_RITA_ID_WG3485""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,23/11/2024 08:03:34,23/11/2024 16:42:33,"ManagedObject: RADIOBASE_HUAWEI .""FINCA_SANTA_RITA_ID_WG3485""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTGDV3R,  ---SITIO FUERA POR TRANSMISION WG3485 CRITICIDAD BAJO",1,0,2,Closed,FRONT OFFICE,miguel.rosales,REPOSICION DE TRAMO DE FIBRA OPTICA POR ROBO,FIBRA OPTICA,closed,f,,,,23-NOV-24,FALLAS NO.: F5821925 TAREA DE FO F5821925-002 TIPO DE FALLA: ÚLTIMA MILLA TRAMO DE FIBRA: UR SANTA LUCÍA-CELDA FINCA STA RITA LATITUD DE CORTE DE F. O: 14.3394653 LONGITUD DE CORTE DE F.O: -90.9979145,0,1,14.3394653,-90.9979145,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,TRAMO NO DOCUMENTADO,UR SANTA LUCÍA-CELDA FINCA STA RITA
1513,F5822240,F5822240-004,DATOS,SWITCH,TELGUA,23/11/2024 14:59:00,24/11/2024 00:03:39,9.08,Guatemala,METROPOLITANA,MOLINO DE LAS FLORES UR,tmipuser,23/11/2024 15:09:51,FRONT OFFICE,WO - CCR GT,,roger.funes,GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: GMIXGTMFN1D1B02A271BM5 | Puerto: GigabitEthernet0/5/4 Interfaz Generica,RENDIMIENTO,PUERTO FUERA DE SERVICIO,23/11/2024 14:23:33,23/11/2024 21:09:10,"GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: GMIXGTMFN1D1B02A271BM5 | Puerto: GigabitEthernet0/5/4 Interfaz Generica
Tipo de Equipo: ATN980C - Direccion IP: 10.174.171.46
Causa Probable: The input optical power was too low
Descripcion de Alarma (ESP): Modulo optico invalido",1,0,3,Closed,FRONT OFFICE,joser.marroquin,TRABAJOS DE TERCEROS,FIBRA OPTICA,closed,f,,,,24-NOV-24,"INFORMA JOSE LUIS HERNANDEZ QUE SE CAMBIO MUFA Y SE FUSIONAN 6 FIBRAS, TRABAJO VALTER RAMOS, CRECENCIO CANAGUI, JOEL RODRIGUEZ, ADOLFO MEDINA Y JOSE LUIS HERNANDEZ, CONFIRMA CLAUDIA VILLAGRAN DE BO IP",0,0,14.63505,-90.59347,ULTIMA MILLA,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,LA SUIZA-MOLINO DE LAS FLORES,
1514,F5822380,F5822380-003,DATOS,ROUTER,TELGUA,23/11/2024 19:19:56,24/11/2024 01:21:58,6.03,Guatemala,CENTRAL,SIPACATE CELDA,tmipuser,23/11/2024 21:17:57,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,mynor.adqui,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: EGOMGTSPN1T1A02A22ENM1 | Puerto:  Interfaz Generica,CAIDA POTENCIAL,DESCONFIGURADO,23/11/2024 19:07:06,24/11/2024 01:12:08,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: EGOMGTSPN1T1A02A22ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.103.85.98
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Des",1,0,3,Closed,FRONT OFFICE,joser.marroquin,SIN INTERVENCION TECNICA,ADMINISTRATIVO,closed,f,,,,24-NOV-24,FIBRA OPTICA FALLAS NO.: F5822380 TAREA DE FO F5822380-002 TIPO DE FALLA: ACCESO TRAMO DE FIBRA: UR LA GOMERA-SIPACATE LATITUD DE CORTE DE F. O: 14.0057745 LONGITUD DE CORTE DE F.O: -91.1082790 REPARA,0,0,14.0057745,-91.1082790,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",UR LA GOMERA-CELDA SIPACATE,
1515,F5822868,F5822868-002,DATOS,SWITCH,TELGUA,24/11/2024 09:27:03,24/11/2024 20:30:28,11.06,Guatemala,ORIENTE,SALAMA UR,tmipuser,24/11/2024 09:38:26,FRONT OFFICE,WO - CCR GT,WO - UFINET,marioa.hernandez,Guatemala || BSALGTSAN1D1B03A351BM6 || =InterfaceDown || 50GE0/2/1 || down ||  ||  || SALAMA UR || 10.87.4.111,CAIDA PARCIAL,PUERTO FUERA DE SERVICIO,24/11/2024 09:21:10,24/11/2024 20:21:02,"Guatemala || BSALGTSAN1D1B03A351BM6 || =InterfaceDown || 50GE0/2/1 || down ||  ||  || SALAMA UR || 10.87.4.111

NNI_L2T_SW_MUL_10.87.4.86_100GE0/2/26 _I_FO_HuaW_50G, omkState down
           ::::RAW DATA::::
            omkId = 674344c2b423594deb6ab580
            omkTime = 1732461670
            om",1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,REPARACION DE CABLE SUBMARINO,FIBRA OPTICA,closed,f,,,,24-NOV-24,"SE LLAMA A BO IP CONTESTA  ALEX SOTO CONFIRMA SERVICIO SE PROCEDE CON EL CIERRE DE LA FALLA.  24/11/2024 04:21 PM **ASUNTO:** VALIDACIÓN DEL ESTADO DE SU SERVICIO ESTIMADO CLIENTE, SOLICITAMOS, POR FA",1,0,NO BRINDA,NO BRINDA,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,SALAMA HACIA CEMENTOS PROGRESO
1516,F5823088,F5823088-004,DATOS,IMS_ACCESO,TELGUA,24/11/2024 13:14:05,24/11/2024 23:38:25,10.41,Guatemala,CENTRAL,BAR103 CD BARBERENA,tmipuser,24/11/2024 14:55:02,FRONT OFFICE,WO - CCR GT,,romeoe.luna,GT - FUERA DE SERVICIO EQUIPO DSLAM MA5616 D00_OBARGTBDN1D1A01A01EPA0 Barberena CD BAR103 BAR103 CD BARBERENA,CAIDA TOTAL,INCIDENTE DE DATOS PLANTA INTERNA,24/11/2024 12:52:21,24/11/2024 20:57:50,"GT - FUERA DE SERVICIO EQUIPO DSLAM MA5616 D00_OBARGTBDN1D1A01A01EPA0 Barberena CD BAR103 BAR103 CD BARBERENA

Huawei/U2000;7342202
native ProbableCause=Communication with the device failed,
ProbableCause=UNIDENTIFIED,
probableCauseQualifier=59-100,
Layer Rate=1,
service affecting=Information_not_pr",1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,RESTABLECIMIENTO DE INTERFAZ CON CENTRAL,FIBRA OPTICA,closed,f,,,,24-NOV-24,FALLAS NO.:  5823088 TAREA DE FO 5823088-003 TIPO DE FALLA: ÚLTIMA MILLA TRAMO DE FIBRA: MINI DLSMA 103- BARBERENA UR LATITUD DE CORTE DE F. O:  14.314106 LONGITUD DE CORTE DE F.O: -90.390723 REPARACI,0,1,14.314106,-90.390723,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",BARBERENA -BAR103,
1517,F5823273,F5823273-002,CLARO TV,RED HFC,TELGUA,24/11/2024 19:40:10,25/11/2024 03:36:06,7.93,Guatemala,CENTRAL,ESCUINTLA UR/SALA DE TRANSMISION (RNT),alfredoi.contreras,24/11/2024 19:48:41,GT - F.O VOC,WO - CCR GT,,thomas.peliz,"ESC53, NODO OFFLINE",CAIDA TOTAL,INTERNET_TV_VOZ,24/11/2024 19:40:08,25/11/2024 03:35:57,"ESC53, NODO OFFLINE",4,0,2,Closed,GT - F.O VOC,alfredoi.contreras,ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,25-NOV-24,FALLA NO: F5823273 TAREA DE FO F5823273-002 TIPO DE FALLA: ACCESO TRAMO DE FIBRA: UR ESCUINTLA - NODOS ESC 53 LATITUD DE CORTE DE F. O: 14 289970 LONGITUD DE CORTE DE F.O: -90.782473 REPARACIÓN PRINCI,50,0,14 289970,-90.782473,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,UR ESCUINTLA - NODOS ESC 53
1518,F5823831,F5823831-003,DATOS,ROUTER,TELGUA,25/11/2024 10:10:10,25/11/2024 17:12:43,7.04,Guatemala,OCCIDENTE,CHINACA CELDA,tmipuser,25/11/2024 11:38:17,GT - F.O MOVIL,WO - CCR GT,,marlon.martinez,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: HMALGTCHN1W1A01A03ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,25/11/2024 09:53:24,25/11/2024 14:08:46,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: HMALGTCHN1W1A01A03ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.87.5.105
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Desc",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,FALLA DE HARDWARE,FIBRA OPTICA,closed,f,,,,25-NOV-24,HUBER GOMEZ TRABAJA CON VICTOR MENDEZ E INDICA QUE SE CORRIO RESERVA A 3 POSTES Y SE REALIZO UN EMPALME DE 12 FUSIONES EN DAÑO POR SABOTAJE CONFIRMA ENLACE OPERATIVOS Y EN RANGO KEVIN GUERRA DE BO IP,1,0,15.315625,-91.449437,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,HUEHUETANGO UR HACIA CHINACA
1519,F5824030,F5824030-003,MOVIL,BSC,TELGUA,25/11/2024 13:16:03,25/11/2024 17:46:34,4.51,Guatemala,ORIENTE,LG1766_ALDEA_EL_CHILAR,tmipuser,25/11/2024 14:27:37,FRONT OFFICE,WO - CCR GT,,roger.funes,Huawei_U2020_Mobile .gt.mx.u2020_movil_alm Managed_Element 8530,CAIDA TOTAL,BSC FALLA DE HARDWARE,25/11/2024 13:11:50,25/11/2024 17:46:05,"Guatemala Sitio 4G-LTE FUERA DE SERVICIO Enodeb Name: LG1766 - ALDEA_EL_CHILAR Enodeb IP: 10.74.60.58
NeType: MME| NeLocation: Centro| vendor: Huawei| neName: MMEGT01| alarmName: S1ap Link Down| alarmLocation: SubrackNo=1, SlotNo=8, ProcType=SGP, ProcNo=6, MCC=704, MNC=01, EnodeBType=MACRO, EnodeBCo",1,0,2,Closed,FRONT OFFICE,josea.corado,REPARACION O REPOSICION DE HARDWARE,HARDWARE,closed,f,,,,25-NOV-24,"SE COMUNICA LEONARDO AQUINO Y INDICA QUE REACE UNA MUFA POR DAÑO SE REACEN 2 EMPALMES TRABAJA CON TONIO ARRIENTOS Y APOYO GILBERTO ARRIZA, JUAN CARLOS ORELLANA VALIDA JAVIER CASTILLO DE FRONT TX  ULTI",0,1,14.931241,-89.878464,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,TRAMO NO DOCUMENTADO,UR GUASTATOYA HACIA ALDEA EL CHILAR
1520,F5824357,F5824357-001,TRANSMISION,DWDM,TELGUA,25/11/2024 17:20:34,25/11/2024 21:38:18,4.3,Guatemala,ORIENTE,COBAN UR,tmipuser,25/11/2024 17:35:52,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,walfred.rubi,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Coban | Puerto: 0-Salama / Sacapulas-6-11AST2-1(RM1/TM1 Dir Salama)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.50 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: VCOBGTCO,CAIDA TOTAL,DWDM SIN PROTECCION,25/11/2024 17:18:31,25/11/2024 21:38:16,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Coban | Puerto: 0-Salama / Sacapulas-6-11AST2-1(RM1/TM1 Dir Salama)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.50 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC,3,0,2,Closed,FRONT OFFICE,bernie.cubur,TRABAJOS DE TERCEROS,FIBRA OPTICA,closed,f,,,,25-NOV-24,"SE RECIBE LLAMADA DE DIETER, INDICA QUE SE TUVO CORTE DE SALAMA HACIA COBAN 16 SE CORRIO RESERVA Y SE REALIZAN 12 FUSIONES VALIDA CARLOS IXCHEL ESCOBAR DE BO TX",1,0,15.042798,-90.22028,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,*SALAMA Y CUMBRE *
1521,F5825147,F5825147-002,TRANSMISION,DWDM,TELGUA,26/11/2024 10:02:43,26/11/2024 14:24:29,4.36,Guatemala,ORIENTE,COBAN UR,tmipuser,26/11/2024 11:24:37,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,diego.quiroa,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Coban | Puerto: 1-Local-15-11AST2-1(RM1/TM1 Dir Chisec)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.50 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: VCOBGTCO,CAIDA TOTAL,DWDM SIN PROTECCION,26/11/2024 09:51:55,26/11/2024 13:30:32,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Coban | Puerto: 1-Local-15-11AST2-1(RM1/TM1 Dir Chisec)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.50 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS thresho,1,0,2,Closed,GT - F.O MOVIL,diego.taguite,FALLA DE RED COMERCIAL,FIBRA OPTICA,closed,f,,,,26-NOV-24,26/11/2024 12:48 PM ESTIMADO CLIENTE FAVOR VALIDAR EL ESTADO ACTUAL DE SU SERVICIO CAUSA: CLIENTE /  NO DETERMINADA /   REESTABLECE SIN INTERVENCIÓN SOLUCIÓN: SIN ACCIONES CORRECTIVAS  SE VERIFICA,1,0,NO BRINDA UFINET,NO BRINDA UFINET,ACCESO,SI,5.CAUSAS NATURALES / DAÑO / ACCIDENTE / ROBO DE INFRAESTRUC,5.1 CAMBIO E INSTALACION DE POSTE DE MADERA C/HERRAJES,CHISEC-COBAN_UFINET,
1522,F5825322,F5825322-003,DATOS,ROUTER,TELGUA,26/11/2024 11:40:17,26/11/2024 22:53:46,11.22,Guatemala,OCCIDENTE,GRANADA CELDA,tmipuser,26/11/2024 11:56:58,FRONT OFFICE,WO - CCR GT,,juan.donis,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: RCHAGTGRN1D1A02A34ENM1 | Puerto: 25GE0/2/22 Interfaz Generica,RENDIMIENTO,DESCONFIGURADO,26/11/2024 11:23:40,26/11/2024 21:26:39,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: RCHAGTGRN1D1A02A34ENM1 | Puerto: 25GE0/2/22 Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.72.63.122
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonico: RCHAGT",1,0,3,Closed,FRONT OFFICE,joser.marroquin,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,26-NOV-24,*FALLA: 5825322 *TAREA DE FO:  5825322 *TIPO DE FALLA: BACKBONE *TRAMO DE FIBRA: CHAMPERICO UR- GRANADA *LATIDUD DE CORTE DE F. O: 14.362531 *LONGITUD DE CORTE DE F.O: -91.888247 *REPARACION PRINCIPAL,0,0,14.362531,-91.888247,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,Champerico ur- Granada
1523,F5825407,F5825407-003,DATOS,ROUTER,TELGUA,26/11/2024 12:30:56,26/11/2024 22:59:50,10.48,Guatemala,CENTRAL,QUEZADA CELDA,tmipuser,26/11/2024 12:42:31,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,cristian.gonzalezr,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: JQUEGTQEN1W1A02A33ENM2 | Puerto: GigabitEthernet0/2/0 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,26/11/2024 12:13:43,26/11/2024 21:54:06,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: JQUEGTQEN1W1A02A33ENM2 | Puerto: GigabitEthernet0/2/0 Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.87.6.98
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonico",1,0,2,Closed,FRONT OFFICE,joser.marroquin,VANDALISMO,FIBRA OPTICA,closed,f,,,,26-NOV-24,FIBRA OPTICA FALLAS NO.:  5825407 TAREA DE FO 5825407-002 TIPO DE FALLA: ACCESOS TRAMO DE FIBRA: JUTIAPA - SWITCH QUEZADA LATITUD DE CORTE DE F. O:  14.296046 LONGITUD DE CORTE DE F.O: -89.947241 REPA,1,0,14.296046,-89.947241,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",JUTIAPA-QUEZADA,
1524,F5825423,F5825423-003,MOVIL,BTS,TELGUA,26/11/2024 12:40:07,26/11/2024 16:48:03,4.13,Guatemala,METROPOLITANA,OAKLAND DIAGONAL 6 MC CELDA,palencia.melvin,26/11/2024 13:59:03,FRONT OFFICE,WO - CCR GT,,walfred.rubi,SECTORES FUERA DE SERVICIO EN LG2599 - OAKLAND_DIAGONAL_6_MC - 10.73.156.86,CAIDA PARCIAL,BTS  CON FALLA,26/11/2024 12:40:06,26/11/2024 16:44:24,SECTORES FUERA DE SERVICIO EN LG2599 - OAKLAND_DIAGONAL_6_MC - 10.73.156.86,3,0,2,Closed,FRONT OFFICE,josea.corado,ROEDORES O INSECTOS,FIBRA OPTICA,closed,f,,,,26-NOV-24,OSVALDO  GARCIA  INDICA QUE  SE  ENCUENTRA EN  SERVICIO  ACTIVO  CONFIRMO  JAVIER CASTILLO   SE  REALIZO   SE ENCONTRO   HORMIGAS EN EL ODF  SE  REPARON  LOS  HILOS  DAÑOSDOS  Y SE DEJA  EN SERVICIO,0,1,14.5954,-90.5065,ULTIMA MILLA,SI,5.CAUSAS NATURALES / DAÑO / ACCIDENTE / ROBO DE INFRAESTRUC,5.1 CAMBIO E INSTALACION DE POSTE DE MADERA C/HERRAJES,TRAMO NO DOCUMENTADO,VILLA DE GUADALUPE  A  OKLAN  DIAGONAL  6
1525,F5825443,F5825443-002,TRANSMISION,FIBRA OPTICA,CLARO_XT,26/11/2024 12:54:14,27/11/2024 00:38:54,11.74,Guatemala,OCCIDENTE,REP EL BOQUERON XT,lopez.estefan,26/11/2024 13:34:32,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,walfred.rubi,PÉRDIDA DE SEÑAL ÓPTICA DWDM ZTE XT TAPACHULA -- BOQUERON / F5825443,ENLACE FUERA DE SERVICIO,CORTE DE FIBRA,26/11/2024 12:54:13,27/11/2024 00:10:40,PÉRDIDA DE SEÑAL ÓPTICA DWDM ZTE XT TAPACHULA -- BOQUERON /,2,0,Falla sin Afectación,Closed,FRONT OFFICE,joser.marroquin,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,27-NOV-24,"26/11/2024 11:17 PM ESTIMADO CLIENTE, BUENAS NOCHES SOLICITAMOS SU APOYO VALIDANDO EL ESTADO ACTUAL DEL SERVICIO REPORTADO Y EN CASO DE QUE SE ENCUENTRE OPERATIVO POR FAVOR INDICARNOS SI PODEMOS PROCE",0,0,N/B,N/B,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,1183797OH,
1526,F5826121,F5826121-003,DATOS,ROUTER,TELGUA,26/11/2024 23:03:06,27/11/2024 05:08:13,6.09,Guatemala,CENTRAL,CUILAPA UR,tmipuser,26/11/2024 23:34:49,FRONT OFFICE,WO - CCR GT,,mynor.adqui,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: OCUIGTCUN1D1A04A371BM5 | Puerto: GigabitEthernet0/4/4 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,26/11/2024 22:44:44,27/11/2024 04:59:29,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: OCUIGTCUN1D1A04A371BM5 | Puerto: GigabitEthernet0/4/4 Interfaz Generica
Tipo de Equipo: ATN980C - Direccion IP: 10.87.2.163
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonic",1,0,2,Closed,FRONT OFFICE,joser.marroquin,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,27-NOV-24,FALLAS NO.:  5826121 TAREA DE FO 5826121-002 TIPO DE FALLA: ACCESO TRAMO DE FIBRA: CUILAPA - SANTA MARÍA IXHUATÁN LATITUD DE CORTE DE F. O:  14.256370 LONGITUD DE CORTE DE F.O: -90.250684 REPARACIÓN P,1,0,14.256370,-90.250684,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,CUILAPA - SANTA MARIA IXHUATAN
1527,F5826417,F5826417-003,DATOS,ROUTER,TELGUA,27/11/2024 08:31:27,27/11/2024 18:41:33,10.17,Guatemala,OCCIDENTE,MALACATAN UR,tmipuser,27/11/2024 10:39:47,GT - F.O MOVIL,WO - CCR GT,,yensis.calgua,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: NMALGTMAN1D1A02A03EIM2 | Puerto: GigabitEthernet6/1/5 Interfaz Generica,CAIDA POTENCIAL,DESCONFIGURADO,27/11/2024 08:15:08,27/11/2024 17:20:35,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: NMALGTMAN1D1A02A03EIM2 | Puerto: GigabitEthernet6/1/5 Interfaz Generica
Tipo de Equipo: NE40E(V8) - Direccion IP: 10.179.28.74
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemo",1,0,3,Closed,GT - F.O MOVIL,diego.taguite,SIN INTERVENCION TECNICA,ADMINISTRATIVO,closed,f,,,,27-NOV-24,*FALLA: 5826417 *TAREA DE FO: F5826417-002 *TIPO DE FALLA: ÚLTIMA MILLA *TRAMO DE FIBRA: MALACATAN-LA UNIÓN EL RODEO *LATIDUD DE CORTE DE F. O: 14.908385 *LONGITUD DE CORTE DE F.O: -92.012502 *REPARAC,0,0,14.908385,-92.012502,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,MALACATAN-LA UNIÓN EL RODEO
1528,F5826869,F5826869-003,MOVIL,BSC,TELGUA,27/11/2024 12:55:58,29/11/2024 09:00:04,44.07,Guatemala,METROPOLITANA,TORRE ZONA 08,tmipuser,29/11/2024 01:56:54,FRONT OFFICE,WO - CCR GT,,rodriguez.brayan,Huawei_U2020_Mobile .gt.mx.u2020_movil_alm Managed_Element 8530,RENDIMIENTO,BSC FALLA DE HARDWARE,27/11/2024 12:46:51,29/11/2024 08:22:53,"NeType: MME| NeLocation: Centro| vendor: Huawei| neName: MMEGT01| alarmName: S1ap Link Down| alarmLocation: SubrackNo=1, SlotNo=5, ProcType=SGP, ProcNo=5, MCC=704, MNC=01, EnodeBType=MACRO, EnodeBCode=6660, EnodeBName=LG6660, EnodeBIPAddress1=10.111.139.150, EnodeBIPAddress2=0.0.0.0, FaultCause=Othe",1,0,3,Closed,FRONT OFFICE,deboral.arroyo,CONFIGURACIONES,INTERVENCION A LA RED,closed,f,,,,29-NOV-24,"CARLOS ALBILLO SE DETECTO CORTE DE FO POR MORDEDURA DE FO, SE REALIZARON 24 FUSIONES SE CORRIERON DOS RESERVAS Y SE REALIZO CAMBIO SFP DE LADO DE SAN JUAN COTZAL ---- INDICA PROCEDERAN A VALIDAR CON P",0,0,15.4179420,-91.0455370,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,SAN JUAN COTZAL-BICHALA COTZAL TC
