recid,NUMERO,TAREA,CATEGORY,SUBCATEGORY,COMPANY,INICIO_FALLA,CIERRE_FALLA,TIEMPO_TOTAL,COUNTRY,TG_REGION,LOCATION_FULL_NAME,OPENED_BY,ASSIGN_DATE,ASSIGNMENT,ASSIGN_DEPT,GRUPO_ASIGNACION,ASSIGNED_TO,BRIEF_DESCRIPTION,PROBLEM_TYPE,PRODUCT_TYPE,INICIO_AFECTACION,FIN_AFECTACION,DESC_FALLA,SEVERITY,TG_CANTIDAD_DSLAM,TG_SEVERIDAD,PROBLEM_STATUS,RESOLVED_GROUP,CLOSED_BY,RESOLUTION_CODE,RES_ANAL_CODE,STATUS,TG_CLIENTEEMPRESARIAL,NOMBRE_WO,INICIO_WO,FIN_WO,CLOSE_TIME,RESOLUCION,TG_CANT_CLIENTES_AFECTADOS,TG_CANTIDAD_CELDAS,Latitud_del_corte_de_FO,Longitud_del_corte_de_FO,Tipo,Falla_de_Fibra_Óptica,Reparación_Principal_FO,Reparación_específica_FO,Tramo_de_FO,Tramo_sin_Documentar
1098,F5298978,F5298978-005,TRANSMISION,DWDM,TELGUA,20/11/2023 12:18:12,20/11/2023 20:32:52,8.24,Guatemala,ORIENTE,USUMATLAN UR,tmipuser,20/11/2023 13:04:20,FRONT OFFICE,WO - CCR GT,,kevino.garcia,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: Usumatlan | Puerto: 0-Shelf0-1-F1ST2-2(RM2/TM2-Gestion Dir San Cristobal)-OSC:1 Tipo de Equipo: OptiX OSN 1800 - Direccion IP: 10.87.12.12 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: ZUSUGTUS,CAIDA TOTAL,DWDM SIN PROTECCION,20/11/2023 12:13:24,20/11/2023 20:32:50,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: Usumatlan | Puerto: 0-Shelf0-1-F1ST2-2(RM2/TM2-Gestion Dir San Cristobal)-OSC:1 Tipo de Equipo: OptiX OSN 1800 - Direccion IP: 10.87.12.12 Causa Probable: OSC_LOS is declared if the input power is lower than the ,1,0,2,Closed,FRONT OFFICE,alexanderf.lopez, REPOSICION DE TRAMO DE FIBRA OPTICA POR ROBO,FIBRA OPTICA,closed,f,,,,20-NOV-23," LEONARDO AQUINO DE  FIBRA  INDCIA QUE   SE  BAJO LA MUFA  Y SE  REIZO  EL  EMPALME  DAÑADO.  ATENDIERON  JUAN LUIS  CARDONA  ,  BENJAMIN  URZUA  ,   JHONATAHA JUAREZ, Y SERGIO  MENDEZ.",1,0,14.964493,-89.791195,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,,
1099,F5299088,,CONMUTACION,IMS_ACCESO,TELGUA,20/11/2023 13:33:09,22/11/2023 12:31:13,46.97,Guatemala,METROPOLITANA,MSAN CANTON JAGUEY,tmipuser,20/11/2023 14:03:32,GT - F.O MOVIL,WO - CCR GT,,marcos.balsells,GT - PERDIDA DE CONEXION ENTRE MSAN MA5616 M01_GUATGTCYN1C2A01A01CRA1_CANTON_JAGUEY MSAN CANTON JAGUEY,CAIDA TOTAL,INCIDENTE CONMUTACION,20/11/2023 13:14:14,22/11/2023 12:30:33,"GT - PERDIDA DE CONEXION ENTRE MSAN MA5616 M01_GUATGTCYN1C2A01A01CRA1_CANTON_JAGUEY MSAN CANTON JAGUEY

Huawei/U2000;167773714
native ProbableCause=Communication with the device failed,
ProbableCause=UNIDENTIFIED,
probableCauseQualifier=59-100,
Layer Rate=1,
service affecting=Information_not_provide",3,1,2,Closed,GT - F.O MOVIL,luis.escobar,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,22-NOV-23,"  OPERATOR UPDATE  VISIBLE AL CLIENTE:ACTUALIZACIÓN: -*JOSE ESCOBAR IONDICA QUE SE REALIZA REPARACION DE 4 DAÑOS DE FIBRA POR ROBO DE MUFAS  TRABAJA EN EL SITIO BYRON GASPARICO, RAMON OCHAITA, JOSE MED",0,0,14.647825,-90.474600,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
1100,F5299505,F5299505-002,DATOS,ROUTER,TELGUA,20/11/2023 18:50:57,21/11/2023 04:03:43,9.21,Guatemala,OCCIDENTE,LA MONTANA MALACATAN CELDA,tmipuser,20/11/2023 22:25:37,FRONT OFFICE,WO - CCR GT,,romeoe.luna,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: NMALGTMLN1W1A01AA1YOM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,20/11/2023 18:46:35,21/11/2023 04:03:41,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: NMALGTMLN1W1A01AA1YOM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN905(V8) - Direccion IP: 10.72.199.84
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
",1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,21-NOV-23," COMENTARIO GENERAL DE CIERRE: SE LOCALIZO DAÑO CAUSADO  POR CONSTRUCCIÓN DE CASA. SE PROCEDIÓ A CORRER 20 MTS. RESERVA  DE CABLE OPTICO DE 12 HILOS, SE REALIZO 1 EMPALME DE 12 FUSIONES, SE UTILIZO 1 M",0,1,14.898105,-92.083728,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
1101,F5300022,F5300022-002,CLARO TV,RED HFC,TELGUA,21/11/2023 09:44:36,21/11/2023 18:19:25,8.58,Guatemala,OCCIDENTE,RETALHULEU UR,julio.vasquez,21/11/2023 09:53:22,GT - F.O VOC,WO - CCR GT,,mynor.adqui,REU02 NODO SIN SEÑAL,CABLE MODEM CAIDO,NODO TOTALMENTE CAIDO,21/11/2023 09:44:22,21/11/2023 18:19:21,REU02 NODO SIN SEÑAL,4,0,Falla con Afectación,Closed,GT - F.O VOC,ronal.marcos,CAMBIO PUERTO NODO oPTICO,NODO OPTICO,closed,f,,,,21-NOV-23," SE COMUNICA CARLOS FUENTES, INDICA QUE SE ENCONTRO DAÑO DENTRO DE UN POZO SE ENCONTRARON HILOS ROTOS, SE REFUCIONARON 4 HILO QUE ESTABAN ROTOS, SE CONTINUAN LOS TRABAJOS EN EL AREA CON EL APOYO DE LUI",20,0,14.532676,-91.672514,BACKBONE,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,,
1102,F5300411,F5300411-003,MOVIL,BTS,TELGUA,21/11/2023 13:46:48,21/11/2023 17:16:57,3.5,Guatemala,ORIENTE,NINO PERDIDO CELDA,integracion_logcontrol,21/11/2023 14:47:07,WO - CCR GT,WO - CCR GT,,marcos.balsells,REMEDY: INC000041408792 21/11/2023 01:42:50 p.m. BTS:SITIO CAIDO GSM UMTS LTE FUERZA,CAIDA TOTAL,FALLA DE ENERGIA,21/11/2023 07:46:47,21/11/2023 17:16:47,"BTS:SITIO CAIDO GSM UMTS LTE FUERZA
***** WO CREADA POR SIEU *****

 REGION:ORIENTE GTM 
NOMBRE DEL NODO:BSALGTNPN1W1 WG1472 NINO PERDIDO 
IP_NODO:10.111.184.98

NeType: BSC6900 GSM| NeLocation: | vendor: | neName: GTVLL2B| alarmName: SCTP Link Fault| alarmLocation: Subrack No.=1, Slot No.=1, Subsys",2,0,2,Closed,WO - CCR GT,walfred.rubi,FALLA DE RED COMERCIAL,FUERZA Y CLIMA,closed,f,,,,21-NOV-23, DEATER LEAL  INDICA QUE SE ENCONTRO DAÑO  POR TALA DE ARBOLES SE CORRE RESERVA DE 25 MTRS DE FO  Y SE REALIZARON 12 FUCIONES VALIDA JOSE CACERES VALIDA DE BO IP,0,4,15.57256788,90.29171168,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,WG1472G900,
1103,F5300438,F5300438-003,DATOS,ROUTER,TELGUA,21/11/2023 14:09:27,21/11/2023 22:58:13,8.81,Guatemala,ORIENTE,TIERRA LINDA CELDA,tmipuser,21/11/2023 17:18:38,FRONT OFFICE,WO - CCR GT,,walfred.rubi,GT | Alarma: ETH_LOS | Descripcion: Loss of network interface connection | Equipo: VCHIGTTIN1T1A02A09ENM1 | Puerto: 25GE0/2/21 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,21/11/2023 14:01:13,21/11/2023 22:05:11,"GT | Alarma: ETH_LOS | Descripcion: Loss of network interface connection | Equipo: VCHIGTTIN1T1A02A09ENM1 | Puerto: 25GE0/2/21 Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.72.49.47
Causa Probable: 1. The physical connection was torn down. 2. The physical connection was attenuated sig",1,0,2,Closed,FRONT OFFICE,sergior.portillo,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,21-NOV-23," OSVIN CAAL INDICA QUE SE REHIZO EMPALMO EN MUFA, SE REALIZARON 12 FUSIONES, ATENDIO ARTEMIO FABIAN Y DIETER LEAL EN ATENCION A FALLA, ALEX SOTO CONFIRMA DE BO",0,2,15.53.26,90.15.32,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
1104,F5302032,F5302032-003,DATOS,SWITCH,TELGUA,22/11/2023 18:33:16,22/11/2023 23:27:12,4.9,Guatemala,CENTRAL,JALPATAGUA CELDA,tmipuser,22/11/2023 19:25:22,FRONT OFFICE,WO - CCR GT,,thomas.peliz,Guatemala || JJALGTJLN1D1B02A101BM1 || =InterfaceDown || GigabitEthernet0/3/0 || down ||  ||  || JALPATAGUA CELDA || 10.87.2.176,CAIDA PARCIAL,PUERTO FUERA DE SERVICIO,22/11/2023 18:23:11,22/11/2023 23:27:09,"Guatemala || JJALGTJLN1D1B02A101BM1 || =InterfaceDown || GigabitEthernet0/3/0 || down ||  ||  || JALPATAGUA CELDA || 10.87.2.176

NNI_JJALGTSIN1W1A01A06ENM1_10.87.2.5_Gi0/2/0_10G_FO, omkState down
           ::::RAW DATA::::
            omkId = 655e9bccb4235944477c5207
            omkTime = 17006989",1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,22-NOV-23," PERSONAL DE FIBRA INDICA QUE SE ENCONTRO DAÑO CAUSADO POR SABOTAJE, ROBARON POSTE Y CORTARON FO. SE CORRIÓ RESERVA DE 2 POSTES Y SE REALIZÓ UN EMPALME, SE UTILIZO 1 MUFA NUEVA CORNING L, 12 TERMOENCOG",0,1,14.16505689,-90.05051404,ACCESO,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,,
1105,F5302463,F5302463-003,DATOS,SWITCH,TELGUA,23/11/2023 08:59:21,23/11/2023 16:59:57,8.01,Guatemala,CENTRAL,OJO DE AGUA TIA MARIA CELDA,tmipuser,23/11/2023 09:33:58,GT - F.O MOVIL,WO - CCR GT,,marlon.martinez,Guatemala || JPASGTOAN1D1A03A121BM1 || =InterfaceDown || 50|100GE0/1/0 || down ||  ||  || OJO DE AGUA TIA MARIA CELDA || 10.87.2.173,CAIDA PARCIAL,PUERTO FUERA DE SERVICIO,23/11/2023 08:50:13,23/11/2023 13:28:56,"Guatemala || JPASGTOAN1D1A03A121BM1 || =InterfaceDown || 50|100GE0/1/0 || down ||  ||  || OJO DE AGUA TIA MARIA CELDA || 10.87.2.173

NNI_JMOYGTCPN1W1B01A221BM1_10.87.2.172_50G_50|100GE0/1/0_FO, omkState down
           ::::RAW DATA::::
            omkId = 655f6700b4235958e52cb76a
            omkTim",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,23-NOV-23," COMENTARIO GENERAL DE CIERRE: SE ENCONTRO FIBRA ÓPTICA DAÑADA POR MACHETAZO COSTARON RAMAS Y LE CORTARON FO, SE JALO RESERVA DE 3 POSTES Y SE REALIZÓ UN EMPALME DE 12 FUSIONES, SE UTILIZARON 4 PREFORM",1,0,13.880595,-90.104173,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",OJO DE AGUA-PEDRO DE ALVARADO UR,
1106,F5304713,F5304713-001,TRANSMISION,DWDM,TELGUA,25/11/2023 01:29:25,25/11/2023 09:12:27,7.72,Guatemala,ORIENTE,RIO DULCE UR,tmipuser,25/11/2023 01:46:44,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,juan.donis,GT | Alarma: R_LOS | Descripcion: Loss of signal | Equipo: GT_Rio Dulce | Puerto: 0-subrack-2-U5N401-1(IN1/OUT1)-OCH:1 Tipo de Equipo: OptiX OSN 9800 U16 - Direccion IP: 10.210.4.251 Causa Probable: (1)The fiber jumper is not connected at the optical interface of the board Descripcion de Alarma (ESP): Perdida de senal Mnemonico: ILIVGTRD,CAIDA TOTAL,DWDM SIN PROTECCION,25/11/2023 01:09:53,25/11/2023 09:12:26,GT | Alarma: R_LOS | Descripcion: Loss of signal | Equipo: GT_Rio Dulce | Puerto: 0-subrack-2-U5N401-1(IN1/OUT1)-OCH:1 Tipo de Equipo: OptiX OSN 9800 U16 - Direccion IP: 10.210.4.251 Causa Probable: (1)The fiber jumper is not connected at the optical interface of the board Descripcion de Alarma (ESP,1,0,2,Closed,GT - F.O MOVIL,luis.escobar,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,25-NOV-23," UFINET ATIENDE  CON SERVICIO LA CAUSA DE LA INTERRUPCIÓN DEL SERVICIO SE DEBE A UNA FIBRA ÓPTICA (FO) REVENTADA POR LA CAÍDA DE UN POSTE QUEMADO. COMO SOLUCIÓN, SE INSTALA UN TRAMO DE FIBRA ÓPTICA Y D",0,1,NO BRINDA UFINET,NO BRINDA UFINET,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,,
1107,F5304725,F5304725-007,TRANSMISION,DWDM,TELGUA,25/11/2023 02:05:31,25/11/2023 13:58:46,11.89,Guatemala,METROPOLITANA,DON JUSTO UR,tmipuser,25/11/2023 02:39:35,GT - F.O MOVIL,WO - CCR GT,,juan.donis,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Don Justo | Puerto: 0-Guarda Viejo / KM25.5-4-11AST2-2(RM2/TM2-Dir Guarda Viejo)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.154 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: GSCPGTDJ,CAIDA TOTAL,DWDM SIN PROTECCION,25/11/2023 02:04:03,25/11/2023 13:58:45,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Don Justo | Puerto: 0-Guarda Viejo / KM25.5-4-11AST2-2(RM2/TM2-Dir Guarda Viejo)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.154 Causa Probable: OSC_LOS is declared if the input power is lowe,1,8,2,Closed,GT - F.O MOVIL,luis.escobar, REPOSICION DE TRAMO DE FIBRA OPTICA POR ROBO,FIBRA OPTICA,closed,f,,,,25-NOV-23,"  JOSE ESCOBAR INDICA QUE SE CORRE RESERVA DE 15 METROS Y SE INSTALA UNA MUFA 450 Y SE REALIZARON 96 FUSIONES VALIDA PABLO RODRIGUEZ DE BO TX TRABAJO EN EL LUGAR ROBERTO ESTRADA, ABNER CARDONA, WILSON ",0,1,14.578911,-90.471581,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.3 INSTALACION DE CABLE DE FO DUCTO DE 96 HASTA 144 FO,,
1108,F5304772,F5304772-006,TRANSMISION,DWDM,TELGUA,25/11/2023 03:28:49,26/11/2023 02:47:29,23.31,Guatemala,METROPOLITANA,GUARDA VIEJO ABAJO,tmipuser,25/11/2023 18:17:57,FRONT OFFICE,WO - CCR GT,,yensis.calgua,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Escuintla | Puerto: 1-Taxisco/Guarda Viejo-15-11AST2-2(RM2/TM2-Dir Guarda Viejo)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.172 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: EESCGTES,CAIDA TOTAL,DWDM SIN PROTECCION,25/11/2023 03:26:29,26/11/2023 02:46:59,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Escuintla | Puerto: 1-Taxisco/Guarda Viejo-15-11AST2-2(RM2/TM2-Dir Guarda Viejo)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.172 Causa Probable: OSC_LOS is declared if the input power is lowe,1,0,2,Closed,FRONT OFFICE,sergior.portillo,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,26-NOV-23, INFORMA JOSE LUIS HERNANDEZ QUE SE UTILIZARON 10 MUFAS 5 POSTES 850 MTS DE CABLE DE 96 500 MTS DE CABLE DE 48 SE REALIZARON 640 FUCIONES EN TOTAL CONFIRMA SHELTER LLANO ALTO MAYCOL ESTRADA Y KEVIN SAE,0,1,14.3222.7,-90.3503,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.3 INSTALACION DE CABLE DE FO DUCTO DE 96 HASTA 144 FO,CC_CAJADECREDITO_SAN_AGUSTIN_SV_SAN_FRANCICO_JAVIER,
1109,F5304854,F5304854-003,TRANSMISION,RADIOS SDH,CLARO_XT,25/11/2023 06:46:12,25/11/2023 14:45:19,7.99,Guatemala,OCCIDENTE,SANTA BARBARA NODO XT,alejandro.rodriguez,25/11/2023 09:38:15,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,roger.funes,SE OBSERVA PERDIDA DE SEÑAL OPTICA A NIVEL DWDM XT EN EL GESTOR ZTE ENTRE VELAZQUITOS - SANTA BARBA,RENDIMIENTO,ESTACIONES REPETIDORAS EN SERVICIO CON CORTE DE ENERGIA INTERNA O EXTE,25/11/2023 06:46:11,25/11/2023 14:45:18,SE OBSERVA PERDIDA DE SEÑAL OPTICA A NIVEL DWDM XT EN EL GESTOR ZTE ENTRE VELAZQUITOS - SANTA BARBARA,3,0,3,Closed,GT - F.O MOVIL,luis.escobar,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,25-NOV-23," SE DETECTÓ UNA DEGRADACIÓN A 5.5 KM Y, AL LLEGAR A LA CAJA DE EMPALMES, SE ENCONTRÓ UN HILO ATENUADO. ESTE HILO HA SIDO REPARADO Y LA SOLUCIÓN HA SIDO VALIDADA LOCALMENTE CON DIEGO CAMO DE BOTX. EL SE",0,0,-,-,ULTIMA MILLA,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.1 EMPALME O FUSION POR HILO DE FO EN DISTRIBUIDOR OPTICO,,
1110,F5305080,F5305080-004,TRANSMISION,FIBRA OPTICA,TELGUA,25/11/2023 11:16:56,25/11/2023 16:16:31,4.99,Guatemala,OCCIDENTE,TECUN UMAN UR,lopez.estefan,25/11/2023 14:55:20,GT - F.O MOVIL,WO - CCR GT,,yensis.calgua,PÉRDIDA DE SEÑAL ÓPTICA SMT-64 TECUN UMAN -- MALACATAN AC2,ENLACE FUERA DE SERVICIO,CORTE DE FIBRA,25/11/2023 11:16:51,25/11/2023 16:16:30,PÉRDIDA DE SEÑAL ÓPTICA SMT-64 TECUN UMAN -- MALACATAN AC2,1,0,Falla con Afectación,Closed,GT - F.O MOVIL,luis.escobar,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,25-NOV-23," COMENTARIO DE CIERRE FIBRA OPTICA SE LOCALIZA HILO ROTO EN MUFA  AEREA Y SE PROCEDIÓ A REHACER EL EMPALME. TRABAJO BYRON, JOSÉ MURALLES DE PL Y OMAR RAMÍREZ DE F.O VALIDO DIEGO CAMO  DE BACKOFFICE TRA",2,0,14.683270, -92.144844,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,,
1111,F5305327,F5305327-001,DATOS,ROUTER,TELGUA,25/11/2023 15:44:08,26/11/2023 00:19:05,8.58,Guatemala,METROPOLITANA,LA JOYA DE PALENCIA POSTE CELDA,tmipuser,25/11/2023 19:15:36,FRONT OFFICE,WO - CCR GT,,marioa.hernandez,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: GPALGTJPN1R1A01A01ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,25/11/2023 15:28:38,25/11/2023 19:26:01,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: GPALGTJPN1R1A01A01ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.78.16.124
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Des",1,0,2,Closed,FRONT OFFICE,sergior.portillo,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,26-NOV-23," SE ENCENTRAN FUSIONES ROTAS DENTRO DE MUFA DE DISTRIBUCION SE REPARAN FO OPTICAS SE REALIZO REFUSION, VALIDA BENNY MAZARIIEGOS DE BO INFORMA LEVY QUIÑONEZ UM PALENCIA - JOYA PALENCIA CODIGO DE CIERRE ",0,5,14.665961,-90.355480,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,,
1112,F5305491,F5305491-003,TRANSMISION,DWDM,TELGUA,25/11/2023 20:00:37,26/11/2023 01:53:06,5.87,Guatemala,ORIENTE,PUERTO BARRIOS UR,tmipuser,25/11/2023 20:33:18,FRONT OFFICE,WO - CCR GT,,marioa.hernandez,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Puerto Barrios | Puerto: 1-Rio Dulce-13-11AST2-1(RM1/TM1 Dir Rio Dulce)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.67 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: IPBAGTPB,CAIDA TOTAL,DWDM SIN PROTECCION,25/11/2023 19:58:37,26/11/2023 01:52:12,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Puerto Barrios | Puerto: 1-Rio Dulce-13-11AST2-1(RM1/TM1 Dir Rio Dulce)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.67 Causa Probable: OSC_LOS is declared if the input power is lower than the,1,0,2,Closed,FRONT OFFICE,sergior.portillo,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,26-NOV-23, INFORMA KEVIN PEREZ QUE SE CONFIRMA CON KEVIN SAENZ DE TX QUE NIVELES ESTAN CORRECTOS SE CORRIERON 30 MTS DE RESERVA SE INSTALA MUFA SE REALIZAN 48 EMPALMES CORTE DEBIDO A ACCIDENTE TRABAJO JOSE SASO ,1,0,15.564738,-88.916340,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",CC_AGROINDUSTRIAL_GT_RIO_DULCE,
1113,F5305595,F5305595-004,TRANSMISION,DWDM,TELGUA,26/11/2023 00:36:26,26/11/2023 07:31:43,6.92,Guatemala,CENTRAL,JUTIAPA CTRAL,tmipuser,26/11/2023 00:54:47,GT - F.O MOVIL,WO - CCR GT,,cristian.gonzalezr,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Jutiapa | Puerto: 0-Barberena/Chiquimula-13-11AST2-2(RM2/TM2 Direccion Barberena)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.84 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: JTPAGTJU,CAIDA TOTAL,DWDM SIN PROTECCION,26/11/2023 00:28:21,26/11/2023 07:10:04,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Jutiapa | Puerto: 0-Barberena/Chiquimula-13-11AST2-2(RM2/TM2 Direccion Barberena)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.84 Causa Probable: OSC_LOS is declared if the input power is lowe,1,0,2,Closed,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,26-NOV-23, FALLA NO.: F5305595 TAREA DE FO 5305595-003 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA:  DWDM BARBERENA - JUTIAPA LATITUD DE CORTE DE F. O: 14.266325 LONGITUD DE CORTE DE F.O: -90.142148 REPARACIÓN PRINCI,1,0,14.266325,-90.142148,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
