recid,NUMERO,TAREA,CATEGORY,SUBCATEGORY,COMPANY,INICIO_FALLA,CIERRE_FALLA,TIEMPO_TOTAL,COUNTRY,TG_REGION,LOCATION_FULL_NAME,OPENED_BY,ASSIGN_DATE,ASSIGNMENT,ASSIGN_DEPT,GRUPO_ASIGNACION,ASSIGNED_TO,BRIEF_DESCRIPTION,PROBLEM_TYPE,PRODUCT_TYPE,INICIO_AFECTACION,FIN_AFECTACION,DESC_FALLA,SEVERITY,TG_CANTIDAD_DSLAM,TG_SEVERIDAD,PROBLEM_STATUS,RESOLVED_GROUP,CLOSED_BY,RESOLUTION_CODE,RES_ANAL_CODE,STATUS,TG_CLIENTEEMPRESARIAL,NOMBRE_WO,INICIO_WO,FIN_WO,CLOSE_TIME,RESOLUCION,TG_CANT_CLIENTES_AFECTADOS,TG_CANTIDAD_CELDAS,Latitud_del_corte_de_FO,Longitud_del_corte_de_FO,Tipo,Falla_de_Fibra_Óptica,Reparación_Principal_FO,Reparación_específica_FO,Tramo_de_FO,Tramo_sin_Documentar
784,F6100487,F6100487-002,TRANSMISION,FIBRA OPTICA,TELGUA,31/05/2025 15:44:42,31/05/2025 21:04:23,5.33,Guatemala,ORIENTE,RIO HONDO UR,tmipuser,31/05/2025 16:04:10,FRONT OFFICE,WO - CCR GT,WO - UFINET,thomas.peliz,"RMDOMAIN .Alcatel_1354_General PATH ""01/SM04/ZRHOGTRHN1T1H4N1/ZGUAGTGUN1T1H6N0_S21""",CAIDA TOTAL,CORTE DE FIBRA,31/05/2025 15:46:55,31/05/2025 20:52:37,"ManagedObject: RMDOMAIN .Alcatel_1354_General PATH ""01/SM04/ZRHOGTRHN1T1H4N1/ZGUAGTGUN1T1H6N0_S21""
AddText: |{RMServiceState=inService|RMObjectType=physicallink}|Media Failure|01/SM04/ZRHOGTRHN1T1H4N1/ZGUAGTGUN1T1H6N0_S21||{}|notAck|1 message=ALARM_NOTIF[notificationType=alarmRaise|currentAlarmId=91",3,0,2,Closed,FRONT OFFICE,william.iquite,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,31-MAY-25,"DANY ANDRINO INDICA QUE UFINETE ENCONTRARON HILO QUEBRADO EN MUFAA A 3.8 KM DE GUALAN HACIA RIO HONDO PROCEDEN A RESTABLER QUEDANDO OPERATIVO, VALIDA HECTOR MICULAX",1,0,N/B,N/B,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,RIO HONDO-GUALAN,
785,F6100813,F6100813-002,DATOS,ROUTER,TELGUA,31/05/2025 20:23:38,03/06/2025 20:33:29,72.16,Guatemala,OCCIDENTE,LAS TRAMPAS CELDA,tmipuser,31/05/2025 20:45:05,FRONT OFFICE,WO - CCR GT,,cindy.depaz,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: SLLAGTLRN1R1A02A04ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,31/05/2025 20:14:08,03/06/2025 20:11:10,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: SLLAGTLRN1R1A02A04ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.72.42.106
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Des",1,0,2,Closed,FRONT OFFICE,william.iquite,REPOSICION DE TRAMO DE FIBRA OPTICA POR ROBO,FIBRA OPTICA,closed,f,,,,03-JUN-25,-* CARLOS FUENTES INDICA  SE REALIZA ENRUTAMIENTO DE HILOS DE FIBRA EN 5 KM DE ENLACE UFINET HACIA ENLACE CLARO  | VALIDA ENRIQUE CASTILLO DE CNOC YA QUE  BO IP NO ATENDIO POR CAMBIO DE TURNO  *NOC RE,0,12,N/B,N/B,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,*LOS ENCUENTROS - TRAMPAS
786,F6100887,F6100887-002,MOVIL,BTS,TELGUA,31/05/2025 21:44:51,01/06/2025 07:01:31,9.28,Guatemala,CENTRAL,WG3646_LOS_CERRITOS_CHIQUIMULILLA,tmipuser,31/05/2025 22:27:45,GT - F.O MOVIL,WO - CCR GT,,kevino.garcia,"RADIOBASE_HUAWEI .""LOS_CERRITOS_CHIQUIMULILLA_ID_WG3646""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,31/05/2025 21:34:04,01/06/2025 03:41:21,"ManagedObject: RADIOBASE_HUAWEI .""LOS_CERRITOS_CHIQUIMULILLA_ID_WG3646""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTCEN3R,  ---SITIO FUERA POR TRANSMISION WG3646 CRITICIDAD CRITICO_VIP",1,0,2,Closed,GT - F.O MOVIL,iboy.victor,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,01-JUN-25,FALLA F6100887 TAREA DE FO F6100887-002 TIPO DE FALLA: ACCESO TRAMO DE FIBRA: CRUCE CERRITOS - CERRITOS LATITUD DE CORTE DE F. O: 13.9709927 LONGITUD DE CORTE DE F.O: -90.3024855 REPARACIÓN PRINCIPAL,0,2,13.9709927,-90.3024855,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,CRUCE CERRITOS-CERRITOS,
787,F6101165,F6101165-002,DATOS,SWITCH,TELGUA,01/06/2025 01:32:51,01/06/2025 21:53:46,20.35,Guatemala,ORIENTE,PLAYA DORADA CELDA,tmipuser,01/06/2025 09:48:39,GT - F.O MOVIL,WO - CCR GT,,hugok.anderson,GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: IAMAGTPDN1W1A01A03ENM1 | Puerto: 25GE0/2/23 Interfaz Generica,RENDIMIENTO,PUERTO FUERA DE SERVICIO,01/06/2025 00:55:25,01/06/2025 21:53:42,"GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: IAMAGTPDN1W1A01A03ENM1 | Puerto: 25GE0/2/23 Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.103.91.5
Causa Probable: The input optical power was too low
Descripcion de Alarma (ESP): Modulo optico invalido
Mnemonico: I",1,0,3,Closed,GT - F.O MOVIL,gustavo.quezada,TRABAJOS DE TERCEROS,ADMINISTRATIVO,closed,f,,,,01-JUN-25,"JOSE SAZO INDICA SE LOCALIZARON 2 DAÑOS POR DESCARGA ELECTRICA Y 1 DAÑO POR BALAZO SE REUTILIZARON 2 MUFAS SE REALIZARON 24 FUSIONES, SE JALA RESERVA DE 75 METROS DE FO SE INSTALO UNA MUFA NUEVA Y SE",0,0,15.411920,-89.096487,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,MARISCOS-PLAYA DORADA,
788,F6101527,F6101527-002,MOVIL,LTE,TELGUA,01/06/2025 08:37:08,01/06/2025 16:59:05,8.37,Guatemala,OCCIDENTE,WG2330_SAN_LUCAS_TOLIMAN,tmipuser,01/06/2025 08:54:27,FRONT OFFICE,WO - CCR GT,,marioa.hernandez,Guatemala Sitio 4G-LTE FUERA DE SERVICIO Enodeb Name: LG2330 - SAN_LUCAS_TOLIMAN Enodeb IP: 10.74.9.82,CAIDA TOTAL,FALLA EN ENODEB,01/06/2025 08:32:47,01/06/2025 16:39:22,"Guatemala Sitio 4G-LTE FUERA DE SERVICIO Enodeb Name: LG2330 - SAN_LUCAS_TOLIMAN Enodeb IP: 10.74.9.82
NeType: MME| NeLocation: Centro| vendor: Huawei| neName: MMEGT01| alarmName: S1ap Link Down| alarmLocation: SubrackNo=2, SlotNo=3, ProcType=SGP, ProcNo=9, MCC=704, MNC=01, EnodeBType=MACRO, EnodeBC",1,0,2,Closed,FRONT OFFICE,anthony.orellana,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,01-JUN-25,FALLA: F6101527 TAREA FO: F6101527 -002 TIPO DE FALLA: BACKBONE *LATITUD DE CORTE DE F. O:*14.547405 LONGITUD DE CORTE DE F.O: 91.130255 COMENTARIO GENERAL DE CIERRE: SE LOCALIZAN 2 DAÑOS POR ÁRBOL CA,0,11,14.547405,91.130255,BACKBONE,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,TRAMO NO DOCUMENTADO,CORTE DE FIBRA  DE  PATULUL  HACIA  SAN LUCAS
789,F6101718,F6101718-002,MOVIL,LTE,TELGUA,01/06/2025 11:04:19,01/06/2025 17:53:04,6.81,Guatemala,CENTRAL,LG2211_SIPACATE,tmipuser,01/06/2025 12:12:46,FRONT OFFICE,WO - CCR GT,,hugok.anderson,Guatemala Sitio 4G-LTE FUERA DE SERVICIO Enodeb Name: LG2211 - LG2211_SIPACATE Enodeb IP: 10.111.145.71,CAIDA TOTAL,FALLA EN ENODEB,01/06/2025 10:59:36,01/06/2025 17:52:57,"Guatemala Sitio 4G-LTE FUERA DE SERVICIO Enodeb Name: LG2211 - LG2211_SIPACATE Enodeb IP: 10.111.145.71
NeType: MME| NeLocation: Centro| vendor: Huawei| neName: MMEGT01| alarmName: S1ap Link Down| alarmLocation: SubrackNo=0, SlotNo=10, ProcType=SGP, ProcNo=8, MCC=704, MNC=01, EnodeBType=MACRO, Enode",1,0,2,Closed,FRONT OFFICE,deboral.arroyo,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,01-JUN-25,FALLA F6101718 TAREA DE FO F6101718-002 TIPO DE FALLA: ACCESO TRAMO DE FIBRA: UR. LA GOMERA/UR.SIPACATE LATITUD DE CORTE DE F. O: 14.018147 LONGITUD DE CORTE DE F.O: -91.101713 REPARACIÓN PRINCIPAL DE,0,1,14.018147,-91.101713,ACCESO,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.2 EMPALME O FUSION POR HILO DE FO EN MUFA O CIERRE FO AERE,UR LA GOMERA-CELDA SIPACATE,
790,F6102710,F6102710-001,TRANSMISION,DWDM,TELGUA,02/06/2025 00:50:35,02/06/2025 15:42:20,14.86,Guatemala,OCCIDENTE,TECUN UMAN UR,tmipuser,02/06/2025 01:08:58,FRONT OFFICE,WO - CCR GT,,marcos.balsells,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Tecun Uman | Puerto: 0-San Marcos/Malacatan-6-11AST2-2(RM2/TM2-Dir Malacatan)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.26 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: NAYUGTTU,CAIDA TOTAL,DWDM SIN PROTECCION,02/06/2025 00:42:20,02/06/2025 14:34:26,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Tecun Uman | Puerto: 0-San Marcos/Malacatan-6-11AST2-2(RM2/TM2-Dir Malacatan)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.26 Causa Probable: OSC_LOS is declared if the input power is lower th,1,0,2,Closed,FRONT OFFICE,anthony.orellana,RESTABLECIMIENTO DE INTERFAZ CON PACKET CORE,FIBRA OPTICA,closed,f,,,,02-JUN-25,"SE COMUNICA CARLOS MAZARIEGOS, INFORMA QUE SE LOCALIZA DAÑO PROBOCADO POR INDUCCION ELECTRICA SE INSTALA TRAMO DE 120 METROS DE CABLE Y SE REALIZAN DOS EMPALMES  DE 24 FUSIONES , SE TRABAJA EN CONJUNT",1,0,14.91416,-92.09508,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,MALACAN HACIA TECUN UMAN
791,F6102725,F6102725-002,MOVIL,BTS,TELGUA,02/06/2025 01:14:16,02/06/2025 15:52:11,14.63,Guatemala,ORIENTE,WG1374_EL_TAMARINDO,tmipuser,02/06/2025 11:43:27,FRONT OFFICE,WO - CCR GT,,julio.alvarez,"RADIOBASE_HUAWEI .""EL_TAMARINDO_ID_WG1374""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,02/06/2025 01:03:38,02/06/2025 15:52:06,"ManagedObject: RADIOBASE_HUAWEI .""EL_TAMARINDO_ID_WG1374""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTVLL1R,  ---SITIO FUERA POR TRANSMISION WG1374 CRITICIDAD CRITICO_VIP",1,0,2,Closed,FRONT OFFICE,deboral.arroyo,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,02-JUN-25,SE COMUNICA MARCOS CARIAS INDICA QUE SE RECORE RESERCA SE INSTALA UNA MUFA Y SE REALIZA UNA FUSION QUEDANDO SITIO OPERATIVO Y SIN ALARMAS VALIDA OSCAR MENJIBAS LATITUD 19.430447 LONGITUD -90.115705 UL,0,1,19.430447,-90.115705,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,CELDA FINCA ABONANCIA Y EL TAMARINDO
792,F6102831,F6102831-002,MOVIL,BTS,TELGUA,02/06/2025 04:23:35,02/06/2025 15:43:12,11.33,Guatemala,CENTRAL,WG5483_SIPACATE_GOMERA_SC_XT,tmipuser,02/06/2025 11:57:30,FRONT OFFICE,WO - CCR GT,,diego.quiroa,"RADIOBASE_HUAWEI .""SIPACATE_GOMERA_SC_XT_ID_WG5483""",CAIDA PARCIAL,SECTOR O RADIO CON DANO,02/06/2025 04:06:13,02/06/2025 15:42:57,"ManagedObject: RADIOBASE_HUAWEI .""SIPACATE_GOMERA_SC_XT_ID_WG5483""
AddText: Guatemala ---SECTORES FUERA DE SERVICIO EN: WG5483",1,0,2,Closed,FRONT OFFICE,deboral.arroyo,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,02-JUN-25,"UP OPERATION BASE STATION NAME RAT CELL ID CELL NAME ADMINISTRATIVE STATUS ACTIVATION STATUS OPERATING STATUS AVAILABILITY STATUS INFORMATION  [OBJECT OBJECT],[OBJECT OBJECT],[OBJECT OBJECT] LG5483@LG",0,1,13.998607,-91.112682,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",LA GOMERA-SIPACATE,
793,F6103296,F6103296-002,TRANSMISION,DWDM,TELGUA,02/06/2025 10:02:00,02/06/2025 21:25:36,11.39,Guatemala,OCCIDENTE,RETALHULEU UR,tmipuser,02/06/2025 10:11:35,GT - F.O MOVIL,WO - CCR GT,,cristian.gonzalezr,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Retalhuleu | Puerto: 1-Xela Centro-15-11AST2-1(RM1/TM1-Dir Xela Centro)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.36 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: RTLHGTRU,INTERMITENCIA,DWDM SIN PROTECCION,02/06/2025 09:56:44,02/06/2025 21:25:35,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Retalhuleu | Puerto: 1-Xela Centro-15-11AST2-1(RM1/TM1-Dir Xela Centro)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.36 Causa Probable: OSC_LOS is declared if the input power is lower than the,3,0,3,Closed,GT - F.O MOVIL,gustavo.quezada,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,02-JUN-25,FALLAS NO.:  F6103296 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA: XELA CENTRO- RETALHULEU LATITUD DE CORTE DE F. O: 14.6405060 LONGITUD DE CORTE DE F.O: -91.5757590 REPARACIÓN PRINCIPAL DE F.O.: 3 REPARAC,0,0,14.6405060,-91.5757590,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,XELA CENTRO-RETALHULEU,
794,F6103894,F6103894-001,DATOS,SWITCH,TELGUA,02/06/2025 13:04:42,02/06/2025 15:46:31,2.7,Guatemala,OCCIDENTE,MALACATAN UR,tmipuser,02/06/2025 13:21:17,FRONT OFFICE,WO - CCR GT,,diego.quiroa,Guatemala || NMALGTMAN1D1A01A221BM1 || =InterfaceDown || GigabitEthernet0/3/2 || down ||  ||  || MALACATAN UR || 10.72.199.111,CAIDA PARCIAL,PUERTO FUERA DE SERVICIO,02/06/2025 12:59:52,02/06/2025 15:46:30,"Guatemala || NMALGTMAN1D1A01A221BM1 || =InterfaceDown || GigabitEthernet0/3/2 || down ||  ||  || MALACATAN UR || 10.72.199.111

Interface Down, omkState down
           ::::RAW DATA::::
            omkId = 683df504b423597f773e0ca3
            omkTime = 1748890792
            omkDate = 
            o",1,0,2,Closed,FRONT OFFICE,anthony.orellana,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,02-JUN-25,"SE COMUNICA OMAR GABRIEL, INDICA DAÑO PROBACADO POR DAÑO ELECTIRCO SE INSTALO 120 MTS DE CABLE OPTICO DE 24 FIBRAS SE REALIZAN 12 EMPALMES DE 24 FUSIONES CADA UNO",1,0,14.91206,-92.07428,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,MALACATNA UR HACIA SANTA CATARINA
795,F6104132,F6104132-003,MOVIL,BTS,TELGUA,02/06/2025 15:12:57,03/06/2025 11:51:14,20.64,Guatemala,METROPOLITANA,WG3838_COFINO_STAHL_CARRETERA_A_EL_SALVADOR,tmipuser,02/06/2025 16:37:54,FRONT OFFICE,WO - CCR GT,,diego.quiroa,"RADIOBASE_HUAWEI .""COFINO_STAHL_CARRETERA_A_EL_SALVADOR_ID_WG3838""",CAIDA PARCIAL,SECTOR O RADIO CON DANO,02/06/2025 14:54:19,03/06/2025 11:48:30,"ManagedObject: RADIOBASE_HUAWEI .""COFINO_STAHL_CARRETERA_A_EL_SALVADOR_ID_WG3838""
AddText: Guatemala ---SECTORES FUERA DE SERVICIO EN: WG3838",1,0,2,Closed,FRONT OFFICE,castaneda.oscar,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,03-JUN-25,FALLA: 6104132 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA CONFIÑO-SECTOR REMOTO LATITUD DE CORTE DE F. O: 14.29.46.5 LONGITUD DE CORTE DE F.O: 90.28.56.3 REPARACIÓN PRINCIPAL DE F.O. 3 REPARACIÓN ESPECÍFI,0,1,14.29.46.5,90.28.56.3,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,TRAMO NO DOCUMENTADO,CONFIÑO-SECTOR REMOTO
796,F6104323,,CONMUTACION,IMS_ACCESO,TELGUA,02/06/2025 16:12:31,02/06/2025 22:34:36,6.37,Guatemala,CENTRAL,EL PROGRESO JUTIAPA,tmipuser,02/06/2025 17:35:47,GT - F.O MOVIL,WO - CCR GT,,diego.quiroa,GT - CORTE DE FIBRA EN ONTS EN H903FLHF DEL GPON M01_JPROGTPJN1C1B02B211QA0_OLT_EL_PROGRESO_JUT,CAIDA PARCIAL,GPON-CORTE DE FIBRA OPTICA EN ONTS,02/06/2025 15:56:23,02/06/2025 22:34:30,"GT - CORTE DE FIBRA EN ONTS EN H903FLHF DEL GPON M01_JPROGTPJN1C1B02B211QA0_OLT_EL_PROGRESO_JUT
 /shelf=0/slot=1_Port=8 ONUID= 1

Huawei/U2000;167773514;/shelf=0/slot=1/fb=0/domain=UNKNOWN/port=8/highPath=1/lowPath=0
native ProbableCause=The distribute fiber is broken or the OLT cannot receive expec",1,0,2,Closed,GT - F.O MOVIL,gustavo.quezada,ROEDORES O INSECTOS,FIBRA OPTICA,closed,f,,,,02-JUN-25,"PERSONAL DE FIBRA INDICA VIA WHATSAPP  SE ENCONTRO DAÑO EN HUBBOX POR HORMIGAS, SE REALIZO 1 FUSION EN HUBBOX. TRABAJARON EN EL LUGAR POR PARTE DE FO HECTOR ESQUIVEL Y KEVIN RIVERA. CONFIRMA GUSTAVO T",1,0,14.3600846,-89.8580981,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,Red Gpon El Progreso Jutiapa EPJG103
797,F6104337,F6104337-002,DATOS,SWITCH,TELGUA,02/06/2025 16:16:23,03/06/2025 01:32:05,9.26,Guatemala,OCCIDENTE,EL TRIUNFO CELDA,tmipuser,02/06/2025 23:13:03,GT - F.O MOVIL,WO - CCR GT,,thomas.peliz,Guatemala || MSANGTETN1D1A03A041BM1 || =InterfaceDown || 50|100GE0/1/0 || down ||  ||  || EL TRIUNFO CELDA || 10.87.11.43,RENDIMIENTO,PUERTO FUERA DE SERVICIO,02/06/2025 16:04:29,03/06/2025 01:31:58,"Guatemala || MSANGTETN1D1A03A041BM1 || =InterfaceDown || 50|100GE0/1/0 || down ||  ||  || EL TRIUNFO CELDA || 10.87.11.43

NNI_MSANGTSAN1D1A02A201BM5_10.87.11.41_50|100GE0/2/0_FO_50G, omkState down
           ::::RAW DATA::::
            omkId = 683e204ab423594126796782
            omkTime = 1748901",1,0,3,Closed,GT - F.O MOVIL,gustavo.quezada,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,03-JUN-25,FALLA: F6104337 TAREA FO: F6104337 -002 TIPO DE FALLA: BACKBONE LATITUD DE CORTE DE F. O: 14.552241 LONGITUD DE CORTE DE F.O: 91.416945 COMENTARIO GENERAL DE CIERRE: SE LOCALIZA DAÑO EN MUFFA POR AVE,0,0,14.552241,91.416945,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,TRAMO NO DOCUMENTADO,SAN ANTONIO SUCHI - EL TRIUNFO
798,F6104933,F6104933-002,DATOS,ROUTER,TELGUA,03/06/2025 00:05:44,03/06/2025 08:05:27,8,Guatemala,CENTRAL,ALDEA SANTA ROSA CELDA,tmipuser,03/06/2025 00:12:49,GT - F.O MOVIL,WO - CCR GT,,marioa.hernandez,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: OCHIGTASN1T1A01A30ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,02/06/2025 23:56:15,03/06/2025 06:20:07,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: OCHIGTASN1T1A01A30ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.87.2.24
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Descr",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,FALLA DE HARDWARE,FIBRA OPTICA,closed,f,,,,03-JUN-25,"PERSONAL DE FIBRA INDICA VIA WHATSAPP  SE LOCALIZÓ DAÑO EN MUFA, CAÍDA DE RAMA LA DAÑO.SE JALO UNA RESERVA A 1 POSTE DE DISTANCIA, SE REHICIERON PUNTAS. TRABAJO POR PARTE DE FO.  ADOLFO GOMEZ Y JUAN C",1,0,13.850747,-90.278320,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,PLACETAS-ALDEA SANTA ROSA,
799,F6105299,F6105299-002,DATOS,ROUTER,TELGUA,03/06/2025 07:32:20,03/06/2025 11:18:12,3.76,Guatemala,OCCIDENTE,SAN ANTONIO SUCHITEPEQUEZ UR,tmipuser,03/06/2025 07:55:59,GT - F.O MOVIL,WO - CCR GT,,mynor.adqui,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: MSANGTSAN1D1C01B101BM1 | Puerto: 50|100GE0/2/0 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,03/06/2025 07:09:44,03/06/2025 11:08:12,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: MSANGTSAN1D1C01B101BM1 | Puerto: 50|100GE0/2/0 Interfaz Generica
Tipo de Equipo: ATN980C - Direccion IP: 10.87.11.41
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonico: MSAN",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,03-JUN-25,"[10:46 A.M., 3/6/2025] +502 5565 0208: FALLA: 6105299 TAREA FO: F6105299-002 TIPO DE FALLA: BACKBONE LATITUD DE CORTE DE F. O: 14.549214 LONGITUD DE CORTE DE F.O: ,-91.415683 COMENTARIO GENERAL DE CIE",1,0,14.549214,-91.415683,BACKBONE,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,TRAMO NO DOCUMENTADO,Tramo San Antonio - El Triunfo
