recid,NUMERO,TAREA,CATEGORY,SUBCATEGORY,COMPANY,INICIO_FALLA,CIERRE_FALLA,TIEMPO_TOTAL,COUNTRY,TG_REGION,LOCATION_FULL_NAME,OPENED_BY,ASSIGN_DATE,ASSIGNMENT,ASSIGN_DEPT,GRUPO_ASIGNACION,ASSIGNED_TO,BRIEF_DESCRIPTION,PROBLEM_TYPE,PRODUCT_TYPE,INICIO_AFECTACION,FIN_AFECTACION,DESC_FALLA,SEVERITY,TG_CANTIDAD_DSLAM,TG_SEVERIDAD,PROBLEM_STATUS,RESOLVED_GROUP,CLOSED_BY,RESOLUTION_CODE,RES_ANAL_CODE,STATUS,TG_CLIENTEEMPRESARIAL,NOMBRE_WO,INICIO_WO,FIN_WO,CLOSE_TIME,RESOLUCION,TG_CANT_CLIENTES_AFECTADOS,TG_CANTIDAD_CELDAS,Latitud_del_corte_de_FO,Longitud_del_corte_de_FO,Tipo,Falla_de_Fibra_Óptica,Reparación_Principal_FO,Reparación_específica_FO,Tramo_de_FO,Tramo_sin_Documentar
2503,F5755912,F5755912-004,CONMUTACION,IMS_ACCESO,TELGUA,08/10/2024 00:49:16,08/10/2024 11:09:18,10.33,Guatemala,ORIENTE,SAN JOSE LA ARADA,tmipuser,08/10/2024 01:15:26,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,marioa.hernandez,GT - PERDIDA DE CONEXION ENTRE MSAN M00_USJAGTJA_SAN_JOSE_LA_ARADA_CCU Y EMU CCU,CAIDA TOTAL,INCIDENTE CONMUTACION,08/10/2024 00:18:42,08/10/2024 10:29:02,"GT - PERDIDA DE CONEXION ENTRE MSAN M00_USJAGTJA_SAN_JOSE_LA_ARADA_CCU Y EMU CCU 

Huawei/U2000;7341551
native ProbableCause=Communication with the device failed,
ProbableCause=UNIDENTIFIED,
probableCauseQualifier=2345-100,
Layer Rate=1,
service affecting=Information_not_provided,
affectedTP list=,",2,0,2,Closed,FRONT OFFICE,josep.aguilare,INSTALACION DE CABLE DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,08-OCT-24,"SE COMUNICA HELIO ALDANA E INFORMA QUE SE LOCALIZO DAÑO A 5.3KM DESDE SAN JOSE DE LA HARADA HACIA CHIQUIMULA PROVOCADO POR DISPARO, SE CORRE RESERVA 200 METROS Y SE INSTALA UNA MUFA CON 24 FUSIONES. J",350,0,14.7404740,-89.5513340,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",SAN JOSE ARADA-LA ARADA,
2504,F5756181,F5756181-003,MOVIL,BTS,TELGUA,08/10/2024 06:22:06,08/10/2024 22:42:39,16.34,Guatemala,ORIENTE,WG1684_SANTA_CRUZ_JALACTE,tmipuser,08/10/2024 08:52:12,GT - F.O MOVIL,WO - CCR GT,,juan.donis,"RADIOBASE_HUAWEI .""GO_Santa_Cruz_Jalacte__ID_WG1684""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,08/10/2024 06:07:58,08/10/2024 22:42:38,"ManagedObject: RADIOBASE_HUAWEI .""GO_Santa_Cruz_Jalacte__ID_WG1684""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTVLL1R,  ---SITIO FUERA POR TRANSMISION WG1684 CRITICIDAD CRITICO_VIP",1,0,2,Closed,GT - F.O MOVIL,gustavo.quezada,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,08-OCT-24,"FIBRA OPTICA SE LLAMA A DAVID GONZALES RODRIGUEZ TEL: 58262925, VALIDA CLAUDIA VILLAGRAN CONFIRMANDO OPERATIVO, ESTABA TIRADO EL TRONCAL DE CHACTE, ID 1473, QUEDANDO CON RECEPCION 8.93 Y EL AGUACATE C",0,1,16.1410870,-89.3430470,ULTIMA MILLA,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,EL AGUACATE-CHACTE,
2505,F5756309,F5756309-003,MOVIL,BTS,TELGUA,08/10/2024 07:59:37,08/10/2024 15:15:31,7.27,Guatemala,OCCIDENTE,WG5743_MICRO_INACIF_COATEPEQUE,tmipuser,08/10/2024 08:32:59,FRONT OFFICE,WO - CCR GT,,cristian.gonzalezr,"RADIOBASE_HUAWEI .""MICRO_INACIF_COATEPEQUE_ID_WG5743""",CAIDA PARCIAL,SECTOR O RADIO CON DANO,08/10/2024 07:46:07,08/10/2024 15:05:26,"ManagedObject: RADIOBASE_HUAWEI .""MICRO_INACIF_COATEPEQUE_ID_WG5743""
AddText: Guatemala ---NodeB 3G FUERA, SECTORES FUERA DE SERVICIO EN: WG5743",1,0,2,Closed,FRONT OFFICE,josea.corado,ROEDORES O INSECTOS,FIBRA OPTICA,closed,f,,,,08-OCT-24,OMAR GABRIEL INDICA QUE SE ENCONTRO DAÑO POR COMIDO DE ARDILLA SE RECORRE 30 METROS DE RESERVA SE REALIZA UN EMPALME DE 12 FUSIONES TRABAJA OMAR GABRIEL ALONZO CASTAÑON VALIDA JOSE LOPEZ DE ACCESOS QU,0,1,14.69019,-91.88490,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,COATEPEQUE UR HACIA MICRO INACIF
2506,F5756488,F5756488-002,TRANSMISION,DWDM,TELGUA,08/10/2024 09:17:32,08/10/2024 10:37:05,1.33,Guatemala,ORIENTE,CHIQUIMULA UR,tmipuser,08/10/2024 09:29:19,FRONT OFFICE,WO - CCR GT,,cristian.gonzalezr,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Chiquimula | Puerto: 0-Jutiapa/Zacapa-6-11AST2-2(RM2/TM2-Dir Jutiapa)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.90 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: UCHIGTCH,RENDIMIENTO,DWDM SIN PROTECCION,08/10/2024 09:14:31,08/10/2024 10:32:53,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Chiquimula | Puerto: 0-Jutiapa/Zacapa-6-11AST2-2(RM2/TM2-Dir Jutiapa)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.90 Causa Probable: OSC_LOS is declared if the input power is lower than the O,1,0,3,Closed,FRONT OFFICE,josep.aguilare,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,08-OCT-24,"SE COMUNICA HELIO ALDANA E INFORMA QUE SE LOCALIZO DAÑO A 5.3KM DESDE SAN JOSE DE LA HARADA HACIA CHIQUIMULA PROVOCADO POR DISPARO, SE CORRE RESERVA 200 METROS Y SE INSTALA UNA MUFA CON 24 FUSIONES. J",0,0,14.7404740,-89.5513340,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",SAN JOSE ARADA-LA ARADA,
2507,F5756535,F5756535-004,TRANSMISION,DWDM,TELGUA,08/10/2024 09:42:34,08/10/2024 19:58:45,10.27,Guatemala,OCCIDENTE,MAZATENANGO CTRAL,tmipuser,08/10/2024 11:12:58,FRONT OFFICE,WO - CCR GT,,yensis.calgua,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Mazatenango | Puerto: 0-Escuintla/Retalhuleu-6-11AST2-2(RM2/TM2-Dir Escuintla)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.218 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: MZTNGTMZ,RENDIMIENTO,DWDM SIN PROTECCION,08/10/2024 09:41:39,08/10/2024 19:48:29,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Mazatenango | Puerto: 0-Escuintla/Retalhuleu-6-11AST2-2(RM2/TM2-Dir Escuintla)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.218 Causa Probable: OSC_LOS is declared if the input power is lower,1,0,3,Closed,FRONT OFFICE,joser.marroquin,PROBLEMA DE INCENDIO O INUNDACION,FIBRA OPTICA,closed,f,,,,08-OCT-24,"-*-CARLOS FUENTES INDICA QUE SE ENCUENTRAN ATENUACIONES EN EL ENLACE DESPUES DE QUE PLANTA INTERNA APOYARA CON MEDICIONES EN AMBOS EXTREMOS, SE ENCONTRO 25 MTS DE CABLE QUEMADOS POR DESCARGA ELECTROAT",0,0,14.4019810,-91.2526060,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,MAZATENANGO - ESCUINTLA CLARO
2508,F5756579,F5756579-003,CONMUTACION,SIEMENS,TELGUA,08/10/2024 09:57:30,08/10/2024 16:36:51,6.66,Guatemala,CENTRAL,LA CEIBA CELDA,lopez.estefan,08/10/2024 11:15:09,GT - F.O MOVIL,WO - CCR GT,,yensis.calgua,"ALARMA DE AIS EN AMBOS E1 DLU=630 - LA CEIBA , ESCUINTLA",CAIDA POTENCIAL,ELEMENTO DE CONMUTACION,08/10/2024 09:57:29,08/10/2024 14:38:57,"ALARMA DE AIS EN AMBOS E1 DLU=630 - LA CEIBA , ESCUINTLA",3,0,3,Closed,GT - F.O MOVIL,diego.taguite,REPARACION O REPOSICION DE HARDWARE,HARDWARE,closed,f,,,,08-OCT-24,FALLAS NO.: 5756579 TAREA DE FO 5756579-002 TIPO DE FALLA: ACCESO TRAMO DE FIBRA: UR ESCUINTLA- SHELTER LA CEIBA LATITUD DE CORTE DE F. O: 14.291337 LONGITUD DE CORTE DE F.O: -90.796842 REPARACIÓN PRI,0,0,14.291337,-90.796842,ACCESO,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.2 EMPALME O FUSION POR HILO DE FO EN MUFA O CIERRE FO AERE,TRAMO NO DOCUMENTADO,UR ESCUINTLA- SHELTER LA CEIBA
2509,F5756657,F5756657-003,MOVIL,BSC,TELGUA,08/10/2024 10:31:01,08/10/2024 17:04:36,6.56,Guatemala,CENTRAL,WG4502_ALDEA_SAN_RAFAEL_EL_ROSARIO,tmipuser,08/10/2024 10:44:59,FRONT OFFICE,WO - CCR GT,,cristian.gonzalezr,Huawei_U2020_Mobile .gt.mx.u2020_movil_alm Managed_Element 8530,CAIDA TOTAL,BSC FALLA DE HARDWARE,08/10/2024 10:22:05,08/10/2024 16:22:16,"Guatemala Sitio 4G-LTE FUERA DE SERVICIO Enodeb Name: LG4502 - ALDEA_SAN_RAFAEL_EL_ROSARIO Enodeb IP: 10.111.81.49
NeType: MME| NeLocation: Centro| vendor: Huawei| neName: MMEGT01| alarmName: S1ap Link Down| alarmLocation: SubrackNo=0, SlotNo=11, ProcType=SGP, ProcNo=3, MCC=704, MNC=01, EnodeBType=M",1,0,2,Closed,FRONT OFFICE,josea.corado,RESTABLECIMIENTO DE RUTA DE INTERCONEXION,TRANSMISION,closed,f,,,,08-OCT-24,"COMENTARIO GENERAL DE CIERRE: SE UBICO DAÑO CAUSADO POR MACHETAZO. SE PROCEDIO A INSTALAR TRAMO DE 100MTS Y REALIZAR 2 EMPALMES DE 12 FUSIONES. SE UTILIZARON 1 MUFA RECICLADA 3M, 1 MUFA NUEVA CORNING,",0,3,14.278364,-89.682618,ACCESO,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,ASUNCION MITA-ALDEA SAN RAFAEL EL ROSARIO,
2510,F5757516,F5757516-004,MOVIL,BSC,TELGUA,08/10/2024 18:04:48,09/10/2024 12:47:16,18.71,Guatemala,ORIENTE,WG1456_BUENOS_AIRES,tmipuser,08/10/2024 18:29:23,FRONT OFFICE,WO - CCR GT,,jonatan.escobar,Huawei_U2020_Mobile .gt.mx.u2020_movil_alm Managed_Element 8530,CAIDA TOTAL,BSC FALLA DE HARDWARE,08/10/2024 18:03:46,09/10/2024 08:46:52,"Guatemala Sitio 4G-LTE FUERA DE SERVICIO Enodeb Name: LG1456 - BUENOS_AIRES Enodeb IP: 10.111.95.234
NeType: MME| NeLocation: Centro| vendor: Huawei| neName: MMEGT01| alarmName: S1ap Link Down| alarmLocation: SubrackNo=1, SlotNo=5, ProcType=SGP, ProcNo=9, MCC=704, MNC=01, EnodeBType=MACRO, EnodeBCod",1,0,2,Closed,FRONT OFFICE,deboral.arroyo,RESTABLECIMIENTO DE TRANSMISION,TRANSMISION,closed,f,,,,09-OCT-24,"SE COMUNICA JOSE SAZO INFORMANDO QUE SE ENCONTRO CORTE DE FIBRA OPTICA POR SABOTAJE, SE RECICLA UNA MUFA, SE JALA RESERVA DE 50MTS, SE REALIZARON 12 FUSIONES, CON APOYO DE IRVIN RAMOS.",0,4,15.540602,-88.842514,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,CRUCE A FRANCESES - ALDEA EL ROSARIO
2511,F5757660,F5757660-003,DATOS,ROUTER,TELGUA,08/10/2024 20:39:53,09/10/2024 14:30:31,17.84,Guatemala,ORIENTE,RIO HONDO UR,herrera.enio,09/10/2024 14:13:41,GT - F.O MOVIL,WO - CCR GT,,kevino.garcia,SE GENERA FALLA PARA DAR SEGUIMIENTO A ATENUACION EN ENLACE DE EQUIPO: ZRHOGTRHN1D1C01A23EIM3 | PUER,RENDIMIENTO,INHIBIDO,08/10/2024 20:38:39,09/10/2024 14:10:31,SE GENERA FALLA PARA DAR SEGUIMIENTO A ATENUACION EN ENLACE DE EQUIPO: ZRHOGTRHN1D1C01A23EIM3 | PUERTO: GIGABITETHERNET5/0/2 INTERFAZ GENERICA TIPO DE EQUIPO: NE40E(V8) - DIRECCION IP: 10.179.28.88,4,0,3,Closed,GT - F.O MOVIL,diego.taguite,F5757660,FIBRA OPTICA,closed,f,,,,09-OCT-24,DANY ANDRINO INDICA QUE SE REPARA LA ATENUACION A 500 MTS DE UR RIO HONDO PEDRO MIRANDA DE BO IP CONFIRMA QUE ESTA OPERATIVO Y SIN ALARMAS YA EN RANGO ENLACE: RIO HONDO EN DIRECCION EL ROSARIO TIPO DE,0,0,15.042511,-89.583350,BACKBONE,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.2 EMPALME O FUSION POR HILO DE FO EN MUFA O CIERRE FO AERE,TRAMO NO DOCUMENTADO,RIO HONDO EN DIRECCION EL ROSARIO
2512,F5757930,F5757930-002,DATOS,SWITCH,TELGUA,09/10/2024 03:33:08,09/10/2024 17:30:39,13.96,Guatemala,CENTRAL,LA DEMOCRACIA UR,tmipuser,09/10/2024 06:11:03,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,rodriguez.brayan,Guatemala || EDEMGTDEN1D1C01A351BM3 || =InterfaceDown || 50|100GE0/1/0.764-mpls || down ||  ||  || LA DEMOCRACIA UR || 10.178.64.2,CAIDA PARCIAL,PUERTO FUERA DE SERVICIO,09/10/2024 03:27:12,09/10/2024 16:16:26,"Guatemala || EDEMGTDEN1D1C01A351BM3 || =InterfaceDown || 50|100GE0/1/0.764-mpls || down ||  ||  || LA DEMOCRACIA UR || 10.178.64.2

, omkState down
           ::::RAW DATA::::
            omkId = 67064ccdb423593378101ed0
            omkTime = 1728466032
            omkDate = 
            omkNode = E",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,DESASTRE NATURAL,FIBRA OPTICA,closed,f,,,,09-OCT-24,"UFINET INFORMA  09/10/2024 11:14 AM ESTIMADO CLIENTE, NOS COMUNICAMOS CON USTED PARA INFORMARLE QUE NUESTRO PERSONAL HA CULMINADO LABORES. SE HA IDENTIFICADO AFECTACIÓN POR INCIDENCIAS CLIMATICAS, SE",1,0,NO BRINDA UFINET,NO BRINDA UFINET,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,UR LA DEMOCRACIA-UR SIQUINALA_UFINET,
2513,F5758375,F5758375-002,DATOS,SWITCH,TELGUA,09/10/2024 10:25:20,09/10/2024 21:11:05,10.76,Guatemala,OCCIDENTE,MEDIA LUNA CELDA,palencia.melvin,09/10/2024 10:41:51,FRONT OFFICE,WO - CCR GT,WO - UFINET,marlon.martinez,ALARMADO ENLACE IP GT ENTRE ATN910D - CELDA MEDIA LUNA - 10.87.5.178 <-> ATN910D - NEBAJ - 10.87.5.1,CAIDA POTENCIAL,PUERTO FUERA DE SERVICIO,09/10/2024 10:25:19,09/10/2024 20:43:16,ALARMADO ENLACE IP GT ENTRE ATN910D - CELDA MEDIA LUNA - 10.87.5.178 <-> ATN910D - NEBAJ - 10.87.5.137,3,0,3,Closed,FRONT OFFICE,alexanderf.lopez,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,09-OCT-24,"09/10/2024 11:42 AM ESTIMADO CLIENTE, NOS COMUNICAMOS CON USTED PARA INFORMARLE QUE NUESTRO PERSONAL HA CULMINADO LABORES. SE HA IDENTIFICADO AFECTACIÓN POR INCIDENCIA CLIMÁTICA, VENDAVAL, SE PROCEDIÓ",0,0,NO BRINDA,NO BRINDA,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,TRAMO NO DOCUMENTADO
2514,F5759641,F5759641-004,TRANSMISION,DWDM,TELGUA,10/10/2024 06:44:07,10/10/2024 12:48:33,6.07,Guatemala,ORIENTE,GUASTATOYA UR,tmipuser,10/10/2024 07:00:32,FRONT OFFICE,WO - CCR GT,,thomas.peliz,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Guastatoya | Puerto: 0-Centro/Salama-4-11AST2-1(RM1/TM1-Dir Centro)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.122 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: YGUAGTGU,CAIDA TOTAL,DWDM SIN PROTECCION,10/10/2024 06:43:21,10/10/2024 12:48:31,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Guastatoya | Puerto: 0-Centro/Salama-4-11AST2-1(RM1/TM1-Dir Centro)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.122 Causa Probable: OSC_LOS is declared if the input power is lower than the OS,1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,10-OCT-24,"INFORMA LEONARDO AQUINO QUE UN CAMION QUEBRO UN POSTE DAÑANDO LA MUFA AEREA, SE PROCEDIO A REPARAR LA MUFA REHACIENDO EMPALMES, COMENTA QUE TEMPORALMENTE SE INSTALO CABLEADO EN POSTE DE LA COMPETENCIA",0,1,14.840499,-90.132388,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,TRAMO NO DOCUMENTADO,GUASTATOYA - CENTRO
2515,F5759756,F5759756-003,CONMUTACION,IMS_ACCESO,TELGUA,10/10/2024 08:48:56,10/10/2024 10:51:28,2.04,Guatemala,CENTRAL,BARBERENA UR,tmipuser,10/10/2024 10:00:11,FRONT OFFICE,WO - CCR GT,,cristian.gonzalezr,GT - CORTE DE FIBRA EN ONTS EN H805GPFD DEL GPON M01_OBARGTBA_OLT_BARBERENA,CAIDA PARCIAL,INCIDENTE CONMUTACION,10/10/2024 08:28:37,10/10/2024 10:51:26,"GT - CORTE DE FIBRA EN ONTS EN H805GPFD DEL GPON M01_OBARGTBA_OLT_BARBERENA

Huawei/U2000;7341570;/rack=1/shelf=0/slot=18/domain=UNKNOWN/port=10
native ProbableCause=Numerous ONTs connected to the PON port are offline concurrently,
ProbableCause=UNIDENTIFIED,
probableCauseQualifier=41-775005797,
Lay",1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,10-OCT-24,FALLA: 5759756 TAREA DE FO 5759756-002 TIPO DE FALLA: GPON TRAMO DE FIBRA: OLT BARBERENA LATITUD DE CORTE DE F. O: 14.3069074 LONGITUD DE CORTE DE F.O: -90.3619215 REPARACIÓN PRINCIPAL DE F.O.: 2 REPA,0,1,14.3069074,-90.3619215,ACCESO,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,BARBENERA-BAR103,
2516,F5759967,F5759967-003,MOVIL,BTS,TELGUA,10/10/2024 11:21:33,10/10/2024 23:02:12,11.68,Guatemala,CENTRAL,WG1255_CAULOTE,tmipuser,10/10/2024 12:23:24,GT - F.O MOVIL,WO - CCR GT,,yensis.calgua,"RADIOBASE_HUAWEI .""WG1255_CAULOTE_ID_WG1255""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,10/10/2024 11:10:39,10/10/2024 23:02:10,"ManagedObject: RADIOBASE_HUAWEI .""WG1255_CAULOTE_ID_WG1255""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTCEN3R,  ---SITIO FUERA POR TRANSMISION WG1255 CRITICIDAD CRITICO_VIP",1,0,2,Closed,GT - F.O MOVIL,gustavo.quezada,REPOSICION DE TRAMO DE FIBRA OPTICA POR ROBO,FIBRA OPTICA,closed,f,,,,10-OCT-24,FALLAS NO.:  5759967 TAREA DE FO 5759967-002 *TIPO DE FALLA:*ACCESO *TRAMO DE FIBRA:*JUTIAPA - EL CAULOTE LATITUD DE CORTE DE F. O:  14.285161 LONGITUD DE CORTE DE F.O: -89.946723 REPARACIÓN PRINCIPAL,0,2,14.285161,-89.946723,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",JUTIAPA-CAULOTE,
2517,F5760167,F5760167-003,MOVIL,BTS,TELGUA,10/10/2024 13:59:59,10/10/2024 23:03:32,9.06,Guatemala,CENTRAL,WG1847_LA_COFRADIAS_MOYUTA,tmipuser,10/10/2024 15:43:19,GT - F.O MOVIL,WO - CCR GT,,cindy.depaz,"RADIOBASE_HUAWEI .""LA_COFRADIAS_MOYUTA_ID_WG1847""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,10/10/2024 13:47:53,10/10/2024 23:03:29,"ManagedObject: RADIOBASE_HUAWEI .""LA_COFRADIAS_MOYUTA_ID_WG1847""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTCEN3R,  ---SITIO FUERA POR TRANSMISION WG1847 CRITICIDAD CRITICO_VIP",1,0,2,Closed,GT - F.O MOVIL,gustavo.quezada,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,10-OCT-24,FALLA: 5760167 TAREA DE FO 5760167-002 TIPO DE FALLA: GPON TRAMO DE FIBRA: MOYUTA UR - LAS COFRADÍAS MOYUTA LATITUD DE CORTE DE F. O: 13.9965157 LONGITUD DE CORTE DE F.O: -90.0804059 REPARACIÓN PRINCI,0,1,13.9965157,-90.0804059,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,TRAMO NO DOCUMENTADO,GPON MOYUTA UR - LAS COFRADÍAS MOYUTA
2518,F5761274,F5761274-001,TRANSMISION,DWDM,TELGUA,11/10/2024 09:47:13,11/10/2024 18:34:32,8.79,Guatemala,OCCIDENTE,SACAPULAS,tmipuser,11/10/2024 10:10:02,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,cristian.gonzalezr,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Sacapulas | Puerto: 0-Huehuetenango/ Coban-6-11AST2-2(RM2/TM2 Dir Coban)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.42 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: KSACGTSA,RENDIMIENTO,DWDM SIN PROTECCION,11/10/2024 09:46:39,11/10/2024 18:00:11,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Sacapulas | Puerto: 0-Huehuetenango/ Coban-6-11AST2-2(RM2/TM2 Dir Coban)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.42 Causa Probable: OSC_LOS is declared if the input power is lower than th,1,0,3,Closed,GT - F.O MOVIL,diego.taguite,DESASTRE NATURAL,FIBRA OPTICA,closed,f,,,,11-OCT-24,"11/10/2024 05:51 PM ESTIMADO CLIENTE, LE INFORMAMOS QUE PABLO RODRIGUEZ INDICA QUE EL ENLACE SE ENCUENTRA UP. 11/10/2024 05:46 PM ESTIMADO CLIENTE, POR FAVOR VALIDAR EL ESTADO DEL SERVICIO. 11/10/2024",0,0,NO BRINDA UFINET,NO BRINDA UFINET,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,SACAPULAS-COBAN_UFINET,
